#Duplication rate	Coverage
1.0	2869.0
2.0	2845.0
3.0	1955.0
4.0	1765.0
5.0	1311.0
6.0	1115.0
7.0	866.0
8.0	772.0
9.0	661.0
10.0	536.0
11.0	472.0
12.0	455.0
13.0	385.0
14.0	359.0
15.0	297.0
16.0	268.0
17.0	224.0
18.0	216.0
19.0	177.0
20.0	176.0
21.0	161.0
22.0	150.0
23.0	154.0
24.0	120.0
25.0	109.0
26.0	110.0
27.0	86.0
28.0	91.0
29.0	66.0
30.0	79.0
31.0	72.0
32.0	62.0
33.0	66.0
34.0	57.0
35.0	54.0
36.0	49.0
37.0	36.0
38.0	37.0
39.0	29.0
40.0	36.0
41.0	45.0
42.0	24.0
43.0	34.0
44.0	23.0
45.0	29.0
46.0	19.0
47.0	19.0
48.0	15.0
49.0	23.0
50.0	732.0
