#Duplication rate	Coverage
1.0	1147.0
2.0	703.0
3.0	485.0
4.0	335.0
5.0	279.0
6.0	214.0
7.0	163.0
8.0	165.0
9.0	118.0
10.0	91.0
11.0	89.0
12.0	67.0
13.0	61.0
14.0	51.0
15.0	43.0
16.0	33.0
17.0	24.0
18.0	37.0
19.0	44.0
20.0	39.0
21.0	32.0
22.0	24.0
23.0	30.0
24.0	25.0
25.0	20.0
26.0	15.0
27.0	22.0
28.0	17.0
29.0	21.0
30.0	18.0
31.0	11.0
32.0	11.0
33.0	12.0
34.0	9.0
35.0	12.0
36.0	5.0
37.0	9.0
38.0	12.0
39.0	7.0
40.0	8.0
41.0	7.0
42.0	12.0
43.0	6.0
44.0	8.0
45.0	11.0
46.0	7.0
47.0	6.0
48.0	6.0
49.0	8.0
50.0	183.0
