#Duplication rate	Coverage
1.0	4013.0
2.0	1815.0
3.0	1142.0
4.0	798.0
5.0	600.0
6.0	503.0
7.0	367.0
8.0	325.0
9.0	284.0
10.0	253.0
11.0	209.0
12.0	188.0
13.0	169.0
14.0	145.0
15.0	136.0
16.0	113.0
17.0	100.0
18.0	107.0
19.0	67.0
20.0	89.0
21.0	83.0
22.0	79.0
23.0	68.0
24.0	46.0
25.0	64.0
26.0	59.0
27.0	47.0
28.0	45.0
29.0	46.0
30.0	23.0
31.0	32.0
32.0	37.0
33.0	30.0
34.0	23.0
35.0	41.0
36.0	23.0
37.0	25.0
38.0	15.0
39.0	19.0
40.0	13.0
41.0	18.0
42.0	27.0
43.0	19.0
44.0	24.0
45.0	11.0
46.0	20.0
47.0	13.0
48.0	15.0
49.0	14.0
50.0	600.0
