#Duplication rate	Coverage
1.0	3600.0
2.0	2439.0
3.0	1547.0
4.0	1318.0
5.0	1005.0
6.0	860.0
7.0	755.0
8.0	651.0
9.0	538.0
10.0	495.0
11.0	408.0
12.0	369.0
13.0	321.0
14.0	342.0
15.0	314.0
16.0	292.0
17.0	265.0
18.0	222.0
19.0	189.0
20.0	219.0
21.0	195.0
22.0	188.0
23.0	180.0
24.0	149.0
25.0	126.0
26.0	120.0
27.0	108.0
28.0	140.0
29.0	115.0
30.0	107.0
31.0	108.0
32.0	96.0
33.0	79.0
34.0	95.0
35.0	77.0
36.0	73.0
37.0	68.0
38.0	76.0
39.0	66.0
40.0	72.0
41.0	52.0
42.0	54.0
43.0	52.0
44.0	53.0
45.0	53.0
46.0	38.0
47.0	36.0
48.0	50.0
49.0	44.0
50.0	810.0
