#Duplication rate	Coverage
1.0	2493.0
2.0	1296.0
3.0	809.0
4.0	573.0
5.0	431.0
6.0	340.0
7.0	258.0
8.0	171.0
9.0	183.0
10.0	160.0
11.0	152.0
12.0	132.0
13.0	99.0
14.0	98.0
15.0	70.0
16.0	70.0
17.0	73.0
18.0	43.0
19.0	38.0
20.0	40.0
21.0	37.0
22.0	31.0
23.0	33.0
24.0	30.0
25.0	32.0
26.0	27.0
27.0	24.0
28.0	22.0
29.0	21.0
30.0	14.0
31.0	14.0
32.0	15.0
33.0	19.0
34.0	9.0
35.0	16.0
36.0	16.0
37.0	14.0
38.0	11.0
39.0	14.0
40.0	9.0
41.0	7.0
42.0	11.0
43.0	9.0
44.0	13.0
45.0	9.0
46.0	12.0
47.0	9.0
48.0	8.0
49.0	11.0
50.0	211.0
