#Duplication rate	Coverage
1.0	746.0
2.0	868.0
3.0	742.0
4.0	806.0
5.0	765.0
6.0	797.0
7.0	818.0
8.0	821.0
9.0	824.0
10.0	837.0
11.0	803.0
12.0	817.0
13.0	811.0
14.0	765.0
15.0	811.0
16.0	748.0
17.0	729.0
18.0	670.0
19.0	676.0
20.0	655.0
21.0	600.0
22.0	596.0
23.0	579.0
24.0	554.0
25.0	523.0
26.0	517.0
27.0	468.0
28.0	470.0
29.0	397.0
30.0	417.0
31.0	425.0
32.0	356.0
33.0	347.0
34.0	343.0
35.0	328.0
36.0	277.0
37.0	282.0
38.0	238.0
39.0	251.0
40.0	227.0
41.0	234.0
42.0	235.0
43.0	191.0
44.0	199.0
45.0	190.0
46.0	178.0
47.0	153.0
48.0	151.0
49.0	158.0
50.0	3502.0
