#Coverage	Number of genomic locations
0.0	7.0
1.0	10.0
2.0	12.0
3.0	1.0
196.0	1.0
366.0	1.0
427.0	1.0
431.0	1.0
452.0	1.0
572.0	1.0
597.0	1.0
636.0	1.0
722.0	1.0
920.0	1.0
922.0	2.0
930.0	1.0
931.0	2.0
932.0	1.0
933.0	4.0
934.0	3.0
935.0	3.0
939.0	8.0
940.0	3.0
941.0	2.0
942.0	1.0
943.0	2.0
944.0	1.0
945.0	2.0
952.0	1.0
956.0	2.0
957.0	1.0
958.0	2.0
960.0	1.0
961.0	3.0
962.0	3.0
963.0	1.0
964.0	1.0
965.0	1.0
966.0	1.0
967.0	6.0
968.0	2.0
969.0	2.0
970.0	3.0
971.0	1.0
972.0	1.0
974.0	2.0
976.0	2.0
977.0	1.0
978.0	2.0
980.0	1.0
982.0	2.0
983.0	3.0
985.0	2.0
991.0	1.0
992.0	1.0
993.0	1.0
994.0	1.0
995.0	2.0
1003.0	1.0
1006.0	2.0
1009.0	1.0
1012.0	1.0
1019.0	1.0
1023.0	1.0
1025.0	2.0
1027.0	1.0
1028.0	3.0
1029.0	1.0
1033.0	1.0
1034.0	1.0
1035.0	1.0
1036.0	4.0
1037.0	1.0
1042.0	1.0
1044.0	1.0
1045.0	3.0
1047.0	2.0
1048.0	2.0
1051.0	1.0
1053.0	1.0
1055.0	2.0
1056.0	1.0
1057.0	1.0
1058.0	2.0
1059.0	1.0
1062.0	1.0
1065.0	1.0
1066.0	1.0
1068.0	1.0
1069.0	1.0
1070.0	1.0
1071.0	1.0
1072.0	2.0
1073.0	2.0
1074.0	1.0
1077.0	1.0
1079.0	2.0
1080.0	1.0
1082.0	2.0
1083.0	2.0
1084.0	1.0
1086.0	3.0
1087.0	1.0
1088.0	3.0
1089.0	2.0
1090.0	1.0
1091.0	2.0
1092.0	2.0
1093.0	4.0
1094.0	1.0
1095.0	1.0
1096.0	1.0
1097.0	2.0
1098.0	3.0
1100.0	3.0
1101.0	3.0
1102.0	1.0
1103.0	1.0
1106.0	1.0
1109.0	1.0
1112.0	1.0
1116.0	1.0
1134.0	1.0
1307.0	1.0
1402.0	1.0
1444.0	1.0
1471.0	1.0
1501.0	1.0
1544.0	1.0
1562.0	1.0
1691.0	1.0
1726.0	1.0
1734.0	1.0
1739.0	1.0
1743.0	1.0
1748.0	1.0
1756.0	1.0
1767.0	1.0
1780.0	1.0
1791.0	1.0
1793.0	1.0
1802.0	1.0
1813.0	1.0
1835.0	1.0
1836.0	1.0
1842.0	1.0
1844.0	1.0
1852.0	1.0
1855.0	1.0
1860.0	1.0
1861.0	1.0
1864.0	1.0
1865.0	1.0
1866.0	1.0
1877.0	1.0
1881.0	1.0
1885.0	1.0
1893.0	1.0
1901.0	1.0
1902.0	1.0
1916.0	1.0
1923.0	1.0
1925.0	1.0
1926.0	1.0
1928.0	1.0
1935.0	1.0
1939.0	1.0
1945.0	1.0
1957.0	1.0
1961.0	1.0
1966.0	1.0
1967.0	1.0
1980.0	2.0
1984.0	1.0
1994.0	1.0
1997.0	2.0
2002.0	1.0
2008.0	1.0
2015.0	1.0
2018.0	1.0
2019.0	1.0
2029.0	1.0
2031.0	1.0
2033.0	1.0
2039.0	1.0
2042.0	2.0
2045.0	1.0
2047.0	1.0
2060.0	1.0
2061.0	1.0
2070.0	1.0
2071.0	1.0
2075.0	1.0
2078.0	1.0
2088.0	1.0
2090.0	1.0
2092.0	1.0
2096.0	1.0
2102.0	1.0
2106.0	1.0
2107.0	1.0
2108.0	1.0
2115.0	1.0
2119.0	1.0
2120.0	1.0
2121.0	1.0
2131.0	1.0
2135.0	1.0
2140.0	1.0
2146.0	1.0
2147.0	2.0
2148.0	2.0
2156.0	1.0
2158.0	1.0
2159.0	1.0
2160.0	1.0
2171.0	2.0
2172.0	1.0
2173.0	1.0
2175.0	1.0
2176.0	1.0
2182.0	2.0
2188.0	1.0
2193.0	1.0
2194.0	2.0
2197.0	1.0
2202.0	2.0
2210.0	1.0
2213.0	1.0
2214.0	1.0
2216.0	1.0
2218.0	2.0
2219.0	1.0
2221.0	1.0
2224.0	1.0
2225.0	1.0
2226.0	1.0
2230.0	1.0
2231.0	1.0
2232.0	1.0
2236.0	1.0
2243.0	2.0
2245.0	2.0
2247.0	2.0
2250.0	1.0
2251.0	1.0
2253.0	1.0
2255.0	1.0
2262.0	1.0
2267.0	1.0
2268.0	2.0
2275.0	1.0
2280.0	1.0
2283.0	1.0
2285.0	2.0
2287.0	2.0
2288.0	1.0
2293.0	2.0
2298.0	1.0
2300.0	1.0
2302.0	2.0
2307.0	2.0
2311.0	2.0
2312.0	2.0
2313.0	1.0
2315.0	1.0
2320.0	2.0
2321.0	1.0
2323.0	1.0
2326.0	1.0
2329.0	1.0
2330.0	1.0
2331.0	1.0
2333.0	1.0
2335.0	2.0
2336.0	1.0
2337.0	1.0
2339.0	2.0
2340.0	1.0
2341.0	1.0
2348.0	1.0
2349.0	1.0
2353.0	1.0
2356.0	1.0
2363.0	1.0
2364.0	1.0
2365.0	1.0
2367.0	1.0
2373.0	1.0
2375.0	2.0
2380.0	2.0
2383.0	1.0
2385.0	1.0
2387.0	2.0
2389.0	1.0
2401.0	1.0
2407.0	2.0
2409.0	1.0
2411.0	1.0
2412.0	1.0
2414.0	1.0
2417.0	2.0
2418.0	1.0
2419.0	1.0
2420.0	1.0
2423.0	1.0
2425.0	3.0
2426.0	2.0
2427.0	1.0
2428.0	1.0
2429.0	1.0
2430.0	1.0
2431.0	2.0
2432.0	1.0
2433.0	1.0
2434.0	1.0
2435.0	1.0
2437.0	1.0
2438.0	4.0
2440.0	2.0
2441.0	2.0
2442.0	3.0
2443.0	3.0
2445.0	3.0
2448.0	1.0
2449.0	1.0
2450.0	3.0
2451.0	4.0
2452.0	2.0
2453.0	1.0
2455.0	1.0
2456.0	4.0
2457.0	1.0
2460.0	2.0
2461.0	1.0
2464.0	1.0
2465.0	1.0
2469.0	1.0
2470.0	3.0
2473.0	1.0
2475.0	1.0
2477.0	2.0
2478.0	2.0
2479.0	4.0
2480.0	1.0
2482.0	1.0
2486.0	1.0
2490.0	1.0
2492.0	4.0
2493.0	2.0
2495.0	1.0
2496.0	1.0
2497.0	1.0
2498.0	4.0
2500.0	2.0
2501.0	1.0
2502.0	2.0
2503.0	1.0
2506.0	1.0
2509.0	1.0
2510.0	1.0
2511.0	1.0
2512.0	1.0
2513.0	1.0
2514.0	1.0
2517.0	1.0
2518.0	1.0
2519.0	1.0
2520.0	1.0
2521.0	2.0
2522.0	3.0
2525.0	1.0
2526.0	1.0
2528.0	2.0
2529.0	1.0
2533.0	1.0
2535.0	4.0
2539.0	1.0
2540.0	2.0
2542.0	1.0
2543.0	1.0
2544.0	2.0
2545.0	3.0
2546.0	2.0
2547.0	1.0
2548.0	1.0
2549.0	1.0
2550.0	1.0
2552.0	2.0
2553.0	1.0
2557.0	3.0
2558.0	1.0
2559.0	1.0
2560.0	2.0
2561.0	1.0
2562.0	1.0
2563.0	4.0
2564.0	3.0
2565.0	4.0
2566.0	1.0
2567.0	5.0
2568.0	1.0
2570.0	1.0
2571.0	2.0
2572.0	3.0
2573.0	3.0
2574.0	2.0
2575.0	2.0
2577.0	1.0
2579.0	3.0
2580.0	1.0
2582.0	2.0
2583.0	2.0
2586.0	2.0
2587.0	2.0
2588.0	2.0
2589.0	3.0
2590.0	1.0
2591.0	2.0
2592.0	2.0
2593.0	1.0
2595.0	2.0
2597.0	3.0
2598.0	1.0
2600.0	1.0
2601.0	1.0
2602.0	3.0
2603.0	1.0
2604.0	1.0
2605.0	1.0
2606.0	2.0
2607.0	1.0
2609.0	1.0
2611.0	2.0
2612.0	2.0
2613.0	2.0
2614.0	1.0
