#Duplication rate	Coverage
1.0	3894.0
2.0	2590.0
3.0	1970.0
4.0	1457.0
5.0	1201.0
6.0	1005.0
7.0	808.0
8.0	714.0
9.0	650.0
10.0	565.0
11.0	517.0
12.0	448.0
13.0	386.0
14.0	340.0
15.0	303.0
16.0	283.0
17.0	260.0
18.0	228.0
19.0	219.0
20.0	226.0
21.0	182.0
22.0	159.0
23.0	164.0
24.0	118.0
25.0	133.0
26.0	110.0
27.0	116.0
28.0	95.0
29.0	118.0
30.0	79.0
31.0	106.0
32.0	94.0
33.0	89.0
34.0	80.0
35.0	63.0
36.0	65.0
37.0	61.0
38.0	54.0
39.0	47.0
40.0	58.0
41.0	48.0
42.0	42.0
43.0	41.0
44.0	47.0
45.0	36.0
46.0	54.0
47.0	60.0
48.0	34.0
49.0	42.0
50.0	2298.0
