#Duplication rate	Coverage
1.0	1690.0
2.0	922.0
3.0	670.0
4.0	437.0
5.0	374.0
6.0	265.0
7.0	246.0
8.0	195.0
9.0	161.0
10.0	143.0
11.0	140.0
12.0	126.0
13.0	111.0
14.0	67.0
15.0	77.0
16.0	87.0
17.0	54.0
18.0	71.0
19.0	52.0
20.0	50.0
21.0	44.0
22.0	44.0
23.0	34.0
24.0	47.0
25.0	39.0
26.0	26.0
27.0	31.0
28.0	32.0
29.0	24.0
30.0	22.0
31.0	22.0
32.0	18.0
33.0	21.0
34.0	28.0
35.0	23.0
36.0	17.0
37.0	21.0
38.0	12.0
39.0	14.0
40.0	16.0
41.0	9.0
42.0	14.0
43.0	13.0
44.0	13.0
45.0	9.0
46.0	10.0
47.0	12.0
48.0	14.0
49.0	12.0
50.0	415.0
