#Duplication rate	Coverage
1.0	3469.0
2.0	1942.0
3.0	1208.0
4.0	909.0
5.0	667.0
6.0	536.0
7.0	464.0
8.0	371.0
9.0	295.0
10.0	270.0
11.0	216.0
12.0	177.0
13.0	192.0
14.0	137.0
15.0	158.0
16.0	103.0
17.0	104.0
18.0	102.0
19.0	100.0
20.0	76.0
21.0	92.0
22.0	64.0
23.0	77.0
24.0	60.0
25.0	65.0
26.0	45.0
27.0	49.0
28.0	39.0
29.0	31.0
30.0	40.0
31.0	41.0
32.0	27.0
33.0	30.0
34.0	31.0
35.0	28.0
36.0	25.0
37.0	26.0
38.0	16.0
39.0	16.0
40.0	15.0
41.0	15.0
42.0	18.0
43.0	14.0
44.0	19.0
45.0	17.0
46.0	13.0
47.0	7.0
48.0	10.0
49.0	6.0
50.0	170.0
