#Duplication rate	Coverage
1.0	4253.0
2.0	2339.0
3.0	1593.0
4.0	1125.0
5.0	847.0
6.0	613.0
7.0	489.0
8.0	442.0
9.0	374.0
10.0	316.0
11.0	242.0
12.0	209.0
13.0	179.0
14.0	159.0
15.0	138.0
16.0	107.0
17.0	86.0
18.0	58.0
19.0	66.0
20.0	61.0
21.0	44.0
22.0	32.0
23.0	42.0
24.0	36.0
25.0	33.0
26.0	20.0
27.0	30.0
28.0	18.0
29.0	19.0
30.0	11.0
31.0	7.0
32.0	11.0
33.0	12.0
34.0	7.0
35.0	1.0
36.0	3.0
37.0	3.0
38.0	4.0
39.0	2.0
40.0	4.0
41.0	3.0
42.0	2.0
43.0	0.0
44.0	1.0
45.0	2.0
46.0	1.0
47.0	0.0
48.0	1.0
49.0	0.0
50.0	7.0
