#Coverage	Number of genomic locations
0.0	6.0
1.0	16.0
2.0	43.0
3.0	37.0
4.0	9.0
5.0	6.0
6.0	2.0
7.0	26.0
8.0	6.0
9.0	14.0
10.0	21.0
11.0	25.0
12.0	23.0
13.0	26.0
14.0	4.0
15.0	12.0
16.0	8.0
17.0	3.0
18.0	10.0
19.0	7.0
20.0	14.0
21.0	9.0
22.0	15.0
23.0	7.0
24.0	15.0
25.0	37.0
26.0	25.0
27.0	51.0
28.0	38.0
29.0	58.0
30.0	93.0
31.0	67.0
32.0	52.0
33.0	77.0
34.0	83.0
35.0	102.0
36.0	88.0
37.0	115.0
38.0	93.0
39.0	129.0
40.0	137.0
41.0	116.0
42.0	191.0
43.0	188.0
44.0	226.0
45.0	252.0
46.0	333.0
47.0	327.0
48.0	396.0
49.0	347.0
50.0	329.0
51.0	414.0
52.0	417.0
53.0	451.0
54.0	506.0
55.0	505.0
56.0	522.0
57.0	557.0
58.0	537.0
59.0	547.0
60.0	598.0
61.0	622.0
62.0	554.0
63.0	658.0
64.0	535.0
65.0	607.0
66.0	664.0
67.0	686.0
68.0	741.0
69.0	668.0
70.0	608.0
71.0	663.0
72.0	574.0
73.0	619.0
74.0	567.0
75.0	570.0
76.0	524.0
77.0	434.0
78.0	401.0
79.0	382.0
80.0	359.0
81.0	405.0
82.0	349.0
83.0	333.0
84.0	350.0
85.0	352.0
86.0	343.0
87.0	383.0
88.0	342.0
89.0	387.0
90.0	425.0
91.0	397.0
92.0	344.0
93.0	298.0
94.0	264.0
95.0	252.0
96.0	189.0
97.0	187.0
98.0	197.0
99.0	183.0
100.0	157.0
101.0	181.0
102.0	206.0
103.0	157.0
104.0	136.0
105.0	119.0
106.0	126.0
107.0	109.0
108.0	106.0
109.0	128.0
110.0	101.0
111.0	93.0
112.0	94.0
113.0	122.0
114.0	132.0
115.0	97.0
116.0	94.0
117.0	89.0
118.0	60.0
119.0	37.0
120.0	15.0
121.0	28.0
122.0	18.0
123.0	28.0
124.0	19.0
125.0	16.0
126.0	19.0
127.0	18.0
128.0	30.0
129.0	27.0
130.0	26.0
131.0	29.0
132.0	29.0
133.0	38.0
134.0	23.0
135.0	21.0
136.0	16.0
137.0	21.0
138.0	23.0
139.0	12.0
140.0	16.0
141.0	8.0
142.0	9.0
143.0	9.0
144.0	18.0
145.0	9.0
146.0	12.0
147.0	11.0
148.0	13.0
149.0	5.0
150.0	10.0
151.0	9.0
152.0	9.0
153.0	11.0
154.0	7.0
155.0	3.0
156.0	4.0
157.0	6.0
158.0	7.0
159.0	4.0
160.0	5.0
161.0	3.0
162.0	7.0
163.0	10.0
164.0	13.0
165.0	12.0
166.0	9.0
167.0	15.0
168.0	15.0
169.0	7.0
170.0	9.0
171.0	9.0
172.0	3.0
173.0	2.0
175.0	3.0
176.0	2.0
177.0	3.0
178.0	5.0
179.0	4.0
180.0	3.0
