#Coverage (X)	Coverage
1.0	99.77594221315587
2.0	99.77594221315587
3.0	99.77594221315587
4.0	99.62879978597465
5.0	99.59535832525165
6.0	99.59535832525165
7.0	98.4683810988864
8.0	98.4650369528141
9.0	98.4650369528141
10.0	98.4115306156573
11.0	98.28110891883757
12.0	97.6390328729559
13.0	97.38153362538876
14.0	97.26114436678594
15.0	97.02370999565261
16.0	96.8866000066883
17.0	96.59231515232585
18.0	96.17095274721599
19.0	95.70277229709393
20.0	95.37504598200849
21.0	95.27472159983948
22.0	95.06404039728456
23.0	94.34170484566766
24.0	93.61936929405076
25.0	92.96391666387987
26.0	92.29174330334749
27.0	91.98073771862354
28.0	91.6128816506705
29.0	91.00090291943953
30.0	90.58957295254658
31.0	90.41567735678694
32.0	90.10801591813531
33.0	89.62311473765175
34.0	89.20175233254189
35.0	88.38578069090057
36.0	87.56646490318697
37.0	86.47961742968933
38.0	85.68036651840953
39.0	84.98478413537103
40.0	84.43300003344146
41.0	83.89793666187339
42.0	82.91810186268935
43.0	82.27602581680767
44.0	81.6841119620105
45.0	80.82466642142928
46.0	80.33307694880112
47.0	79.65421529612414
48.0	78.6208741597833
49.0	77.36347523659833
50.0	76.13951777413638
51.0	75.00250810955423
