#Duplication rate	Coverage
1.0	2458.0
2.0	1892.0
3.0	1419.0
4.0	1219.0
5.0	1065.0
6.0	852.0
7.0	816.0
8.0	721.0
9.0	668.0
10.0	588.0
11.0	540.0
12.0	516.0
13.0	468.0
14.0	474.0
15.0	399.0
16.0	384.0
17.0	367.0
18.0	334.0
19.0	323.0
20.0	293.0
21.0	285.0
22.0	266.0
23.0	230.0
24.0	255.0
25.0	248.0
26.0	234.0
27.0	220.0
28.0	233.0
29.0	190.0
30.0	169.0
31.0	202.0
32.0	202.0
33.0	180.0
34.0	174.0
35.0	171.0
36.0	162.0
37.0	159.0
38.0	144.0
39.0	157.0
40.0	128.0
41.0	127.0
42.0	141.0
43.0	123.0
44.0	102.0
45.0	115.0
46.0	108.0
47.0	123.0
48.0	107.0
49.0	111.0
50.0	5260.0
