#Duplication rate	Coverage
1.0	1238.0
2.0	1211.0
3.0	996.0
4.0	898.0
5.0	772.0
6.0	709.0
7.0	703.0
8.0	655.0
9.0	593.0
10.0	523.0
11.0	526.0
12.0	528.0
13.0	444.0
14.0	502.0
15.0	404.0
16.0	414.0
17.0	392.0
18.0	431.0
19.0	363.0
20.0	364.0
21.0	338.0
22.0	336.0
23.0	328.0
24.0	293.0
25.0	290.0
26.0	247.0
27.0	278.0
28.0	259.0
29.0	227.0
30.0	218.0
31.0	222.0
32.0	243.0
33.0	214.0
34.0	195.0
35.0	210.0
36.0	178.0
37.0	202.0
38.0	181.0
39.0	181.0
40.0	159.0
41.0	192.0
42.0	173.0
43.0	163.0
44.0	161.0
45.0	135.0
46.0	137.0
47.0	152.0
48.0	124.0
49.0	153.0
50.0	9786.0
