#Coverage	Number of genomic locations
0.0	32.0
1.0	32.0
2.0	6.0
3.0	218.0
4.0	158.0
5.0	160.0
6.0	401.0
7.0	230.0
8.0	293.0
9.0	224.0
10.0	236.0
11.0	59.0
12.0	203.0
13.0	258.0
14.0	513.0
15.0	559.0
16.0	489.0
17.0	297.0
18.0	341.0
19.0	384.0
20.0	300.0
21.0	572.0
22.0	626.0
23.0	535.0
24.0	506.0
25.0	561.0
26.0	697.0
27.0	479.0
28.0	725.0
29.0	583.0
30.0	585.0
31.0	849.0
32.0	944.0
33.0	768.0
34.0	731.0
35.0	547.0
36.0	759.0
37.0	633.0
38.0	622.0
39.0	462.0
40.0	677.0
41.0	640.0
42.0	474.0
43.0	527.0
44.0	551.0
45.0	447.0
46.0	444.0
47.0	471.0
48.0	469.0
49.0	487.0
50.0	352.0
51.0	345.0
52.0	390.0
53.0	283.0
54.0	391.0
55.0	434.0
56.0	259.0
57.0	328.0
58.0	204.0
59.0	246.0
60.0	109.0
61.0	113.0
62.0	126.0
63.0	124.0
64.0	97.0
65.0	97.0
66.0	140.0
67.0	150.0
68.0	80.0
69.0	64.0
70.0	86.0
71.0	102.0
72.0	125.0
73.0	77.0
74.0	118.0
75.0	131.0
76.0	113.0
77.0	155.0
78.0	247.0
79.0	121.0
80.0	157.0
81.0	127.0
82.0	123.0
83.0	35.0
84.0	49.0
85.0	30.0
86.0	29.0
87.0	13.0
88.0	13.0
89.0	8.0
90.0	25.0
91.0	23.0
92.0	53.0
93.0	35.0
94.0	55.0
95.0	28.0
96.0	34.0
97.0	40.0
98.0	47.0
99.0	39.0
100.0	25.0
101.0	37.0
102.0	41.0
103.0	35.0
104.0	7.0
105.0	4.0
106.0	3.0
107.0	3.0
108.0	5.0
109.0	21.0
110.0	19.0
111.0	10.0
112.0	15.0
113.0	2.0
114.0	24.0
116.0	8.0
117.0	14.0
118.0	6.0
119.0	5.0
120.0	29.0
121.0	27.0
122.0	5.0
123.0	2.0
124.0	7.0
125.0	1.0
126.0	21.0
127.0	11.0
128.0	9.0
129.0	5.0
130.0	10.0
131.0	26.0
132.0	19.0
133.0	2.0
134.0	3.0
136.0	1.0
137.0	4.0
138.0	2.0
139.0	15.0
140.0	1.0
146.0	1.0
147.0	1.0
149.0	2.0
151.0	1.0
152.0	1.0
153.0	4.0
154.0	11.0
155.0	13.0
157.0	1.0
159.0	4.0
731.0	1.0
2487.0	1.0
2563.0	1.0
2602.0	1.0
2634.0	1.0
2645.0	1.0
2648.0	1.0
2654.0	1.0
2660.0	1.0
2667.0	1.0
2668.0	1.0
2677.0	1.0
2683.0	1.0
2684.0	1.0
2690.0	1.0
2728.0	1.0
2732.0	1.0
2752.0	1.0
2761.0	1.0
2766.0	2.0
2768.0	1.0
2769.0	1.0
2771.0	1.0
2772.0	1.0
2773.0	1.0
2774.0	8.0
2775.0	12.0
