#Duplication rate	Coverage
1.0	5441.0
2.0	2891.0
3.0	1687.0
4.0	1123.0
5.0	738.0
6.0	598.0
7.0	483.0
8.0	407.0
9.0	341.0
10.0	301.0
11.0	271.0
12.0	244.0
13.0	196.0
14.0	192.0
15.0	199.0
16.0	191.0
17.0	115.0
18.0	150.0
19.0	139.0
20.0	103.0
21.0	115.0
22.0	115.0
23.0	92.0
24.0	90.0
25.0	87.0
26.0	68.0
27.0	78.0
28.0	78.0
29.0	73.0
30.0	59.0
31.0	70.0
32.0	61.0
33.0	58.0
34.0	53.0
35.0	55.0
36.0	49.0
37.0	56.0
38.0	44.0
39.0	40.0
40.0	41.0
41.0	39.0
42.0	42.0
43.0	53.0
44.0	42.0
45.0	24.0
46.0	45.0
47.0	29.0
48.0	32.0
49.0	36.0
50.0	877.0
