#Duplication rate	Coverage
1.0	3694.0
2.0	2452.0
3.0	1786.0
4.0	1420.0
5.0	1110.0
6.0	954.0
7.0	864.0
8.0	681.0
9.0	557.0
10.0	541.0
11.0	468.0
12.0	449.0
13.0	409.0
14.0	380.0
15.0	298.0
16.0	275.0
17.0	280.0
18.0	256.0
19.0	247.0
20.0	236.0
21.0	193.0
22.0	189.0
23.0	199.0
24.0	152.0
25.0	160.0
26.0	168.0
27.0	141.0
28.0	117.0
29.0	120.0
30.0	104.0
31.0	89.0
32.0	113.0
33.0	98.0
34.0	75.0
35.0	86.0
36.0	89.0
37.0	77.0
38.0	76.0
39.0	68.0
40.0	75.0
41.0	65.0
42.0	60.0
43.0	57.0
44.0	66.0
45.0	48.0
46.0	60.0
47.0	67.0
48.0	40.0
49.0	47.0
50.0	1522.0
