#Duplication rate	Coverage
1.0	696.0
2.0	780.0
3.0	807.0
4.0	787.0
5.0	790.0
6.0	647.0
7.0	603.0
8.0	578.0
9.0	543.0
10.0	501.0
11.0	463.0
12.0	473.0
13.0	439.0
14.0	467.0
15.0	403.0
16.0	430.0
17.0	419.0
18.0	359.0
19.0	379.0
20.0	351.0
21.0	389.0
22.0	373.0
23.0	328.0
24.0	319.0
25.0	305.0
26.0	305.0
27.0	324.0
28.0	307.0
29.0	284.0
30.0	280.0
31.0	294.0
32.0	275.0
33.0	280.0
34.0	226.0
35.0	255.0
36.0	223.0
37.0	206.0
38.0	237.0
39.0	218.0
40.0	190.0
41.0	224.0
42.0	167.0
43.0	164.0
44.0	200.0
45.0	173.0
46.0	202.0
47.0	166.0
48.0	155.0
49.0	180.0
50.0	11323.0
