#Insert size (bp)	insert size
36.0	9.0
37.0	15.0
38.0	10.0
39.0	10.0
40.0	13.0
41.0	11.0
42.0	14.0
43.0	10.0
44.0	6.0
45.0	12.0
46.0	9.0
47.0	9.0
48.0	7.0
49.0	10.0
50.0	5.0
51.0	5.0
52.0	7.0
53.0	4.0
54.0	9.0
55.0	9.0
56.0	3.0
57.0	8.0
58.0	2.0
60.0	4.0
61.0	6.0
62.0	3.0
63.0	4.0
64.0	5.0
65.0	9.0
66.0	8.0
67.0	1.0
68.0	1.0
69.0	1.0
70.0	2.0
71.0	4.0
72.0	2.0
73.0	3.0
74.0	1.0
75.0	1.0
76.0	1.0
79.0	1.0
87.0	1.0
88.0	1.0
93.0	1.0
94.0	1.0
97.0	1.0
99.0	1.0
100.0	1.0
102.0	1.0
109.0	1.0
116.0	1.0
120.0	1.0
124.0	1.0
127.0	1.0
133.0	2.0
142.0	1.0
144.0	39.0
145.0	31.0
146.0	40.0
147.0	37.0
148.0	40.0
149.0	37.0
150.0	85.0
151.0	932.0
152.0	932.0
153.0	959.0
154.0	926.0
155.0	944.0
156.0	999.0
157.0	994.0
158.0	933.0
159.0	506.0
160.0	480.0
161.0	482.0
162.0	475.0
163.0	478.0
164.0	462.0
165.0	487.0
166.0	452.0
167.0	493.0
168.0	519.0
169.0	475.0
170.0	472.0
171.0	434.0
172.0	433.0
173.0	437.0
174.0	381.0
175.0	413.0
176.0	409.0
177.0	418.0
178.0	412.0
179.0	442.0
180.0	434.0
181.0	436.0
182.0	389.0
183.0	366.0
184.0	390.0
185.0	383.0
186.0	387.0
187.0	361.0
188.0	377.0
189.0	398.0
190.0	364.0
191.0	373.0
192.0	320.0
193.0	325.0
194.0	349.0
195.0	323.0
196.0	361.0
197.0	322.0
198.0	352.0
199.0	343.0
200.0	340.0
201.0	327.0
202.0	317.0
203.0	314.0
204.0	288.0
205.0	332.0
206.0	295.0
207.0	328.0
208.0	319.0
209.0	336.0
210.0	287.0
211.0	299.0
212.0	264.0
213.0	286.0
214.0	273.0
215.0	269.0
216.0	262.0
217.0	247.0
218.0	256.0
219.0	263.0
220.0	279.0
221.0	252.0
222.0	265.0
223.0	248.0
224.0	232.0
225.0	236.0
226.0	240.0
227.0	228.0
228.0	208.0
229.0	210.0
230.0	222.0
231.0	227.0
232.0	224.0
233.0	189.0
234.0	204.0
235.0	192.0
236.0	194.0
237.0	201.0
238.0	192.0
239.0	204.0
240.0	171.0
241.0	184.0
242.0	190.0
243.0	189.0
244.0	174.0
245.0	165.0
246.0	152.0
247.0	157.0
248.0	158.0
249.0	173.0
250.0	144.0
251.0	157.0
252.0	164.0
253.0	171.0
254.0	165.0
255.0	131.0
256.0	150.0
257.0	147.0
258.0	146.0
259.0	146.0
260.0	128.0
261.0	137.0
262.0	155.0
263.0	148.0
264.0	146.0
265.0	123.0
266.0	123.0
267.0	128.0
268.0	118.0
269.0	106.0
270.0	125.0
271.0	128.0
272.0	118.0
273.0	105.0
274.0	112.0
275.0	127.0
276.0	102.0
277.0	114.0
278.0	82.0
279.0	110.0
280.0	103.0
281.0	109.0
282.0	89.0
283.0	88.0
284.0	90.0
285.0	105.0
286.0	98.0
287.0	90.0
288.0	86.0
289.0	75.0
290.0	96.0
291.0	80.0
292.0	78.0
293.0	80.0
294.0	83.0
295.0	81.0
296.0	81.0
297.0	65.0
298.0	80.0
299.0	66.0
300.0	73.0
301.0	72.0
302.0	53.0
303.0	62.0
304.0	85.0
305.0	66.0
306.0	52.0
307.0	68.0
308.0	58.0
309.0	63.0
310.0	72.0
311.0	59.0
312.0	55.0
313.0	66.0
314.0	63.0
315.0	53.0
316.0	42.0
317.0	55.0
318.0	47.0
319.0	49.0
320.0	45.0
321.0	45.0
322.0	42.0
323.0	50.0
324.0	50.0
325.0	47.0
326.0	33.0
327.0	36.0
328.0	31.0
329.0	44.0
330.0	38.0
331.0	29.0
332.0	45.0
333.0	35.0
334.0	37.0
335.0	34.0
336.0	34.0
337.0	30.0
338.0	27.0
339.0	29.0
340.0	37.0
341.0	26.0
342.0	30.0
343.0	25.0
344.0	21.0
345.0	22.0
346.0	21.0
347.0	24.0
348.0	22.0
349.0	25.0
350.0	27.0
351.0	25.0
352.0	17.0
353.0	25.0
354.0	12.0
355.0	19.0
356.0	21.0
357.0	18.0
358.0	13.0
359.0	7.0
360.0	12.0
361.0	12.0
362.0	17.0
363.0	9.0
364.0	9.0
365.0	8.0
366.0	9.0
367.0	11.0
368.0	10.0
369.0	7.0
370.0	5.0
371.0	3.0
372.0	5.0
373.0	9.0
374.0	2.0
375.0	4.0
376.0	1.0
377.0	5.0
378.0	1.0
379.0	2.0
381.0	1.0
383.0	2.0
385.0	1.0
387.0	1.0
388.0	1.0
389.0	1.0
390.0	2.0
391.0	2.0
392.0	1.0
394.0	1.0
418.0	1.0
422.0	1.0
428.0	2.0
438.0	1.0
454.0	1.0
