#Coverage (X)	Coverage
1.0	98.82286058255025
2.0	96.32478346654182
3.0	94.36176972210146
4.0	93.1077149449888
5.0	91.75667993177942
6.0	90.35882687355783
7.0	89.06798648964987
8.0	88.15169046583955
9.0	87.61662709427148
10.0	86.70367521653345
11.0	86.21208574390529
12.0	85.43289970905928
13.0	84.83429756211751
14.0	84.69384342708089
15.0	84.32264321305554
16.0	84.07183225763302
17.0	83.75413838076447
18.0	83.51670400963114
19.0	83.00504966056917
20.0	82.4231682439889
21.0	81.7443065913119
22.0	81.01862689362271
23.0	80.37320670166872
24.0	79.82476674581144
25.0	79.14924923920677
26.0	78.46369929438518
27.0	77.8885061699495
28.0	77.40026084339364
29.0	77.01902819115139
30.0	76.65117212319834
31.0	75.97565461659364
32.0	75.5542922114838
33.0	75.06939103100024
34.0	74.71156740126409
35.0	74.48416546834765
36.0	74.10962110825001
37.0	73.66819382670636
38.0	73.2468314215965
39.0	72.79537170183593
40.0	72.4576129485336
41.0	72.08641273450824
42.0	71.69514764404909
43.0	71.31391499180684
44.0	70.83904624954017
45.0	70.2437882486707
46.0	69.68197170852423
47.0	69.26060930341437
48.0	68.84927933652142
49.0	68.41119620105006
50.0	67.96976891950641
51.0	67.64873089656557
