#Duplication rate	Coverage
1.0	2136.0
2.0	1963.0
3.0	1509.0
4.0	1468.0
5.0	1225.0
6.0	1275.0
7.0	1094.0
8.0	1002.0
9.0	972.0
10.0	863.0
11.0	744.0
12.0	713.0
13.0	664.0
14.0	624.0
15.0	517.0
16.0	538.0
17.0	475.0
18.0	431.0
19.0	394.0
20.0	367.0
21.0	337.0
22.0	299.0
23.0	284.0
24.0	269.0
25.0	243.0
26.0	239.0
27.0	224.0
28.0	190.0
29.0	159.0
30.0	133.0
31.0	169.0
32.0	140.0
33.0	143.0
34.0	114.0
35.0	103.0
36.0	98.0
37.0	92.0
38.0	90.0
39.0	101.0
40.0	83.0
41.0	85.0
42.0	68.0
43.0	81.0
44.0	59.0
45.0	43.0
46.0	58.0
47.0	51.0
48.0	53.0
49.0	48.0
50.0	1494.0
