#Duplication rate	Coverage
1.0	2012.0
2.0	1651.0
3.0	1366.0
4.0	1035.0
5.0	1042.0
6.0	958.0
7.0	770.0
8.0	691.0
9.0	657.0
10.0	589.0
11.0	516.0
12.0	504.0
13.0	497.0
14.0	400.0
15.0	431.0
16.0	368.0
17.0	356.0
18.0	313.0
19.0	335.0
20.0	316.0
21.0	295.0
22.0	254.0
23.0	266.0
24.0	248.0
25.0	232.0
26.0	255.0
27.0	241.0
28.0	185.0
29.0	219.0
30.0	219.0
31.0	177.0
32.0	211.0
33.0	183.0
34.0	165.0
35.0	193.0
36.0	160.0
37.0	157.0
38.0	151.0
39.0	156.0
40.0	160.0
41.0	131.0
42.0	158.0
43.0	134.0
44.0	117.0
45.0	139.0
46.0	127.0
47.0	148.0
48.0	120.0
49.0	105.0
50.0	7334.0
