#Duplication rate	Coverage
1.0	943.0
2.0	990.0
3.0	835.0
4.0	873.0
5.0	805.0
6.0	866.0
7.0	866.0
8.0	969.0
9.0	848.0
10.0	877.0
11.0	847.0
12.0	823.0
13.0	808.0
14.0	773.0
15.0	739.0
16.0	766.0
17.0	716.0
18.0	690.0
19.0	696.0
20.0	654.0
21.0	669.0
22.0	575.0
23.0	552.0
24.0	558.0
25.0	495.0
26.0	519.0
27.0	449.0
28.0	436.0
29.0	445.0
30.0	380.0
31.0	355.0
32.0	316.0
33.0	331.0
34.0	275.0
35.0	316.0
36.0	256.0
37.0	231.0
38.0	240.0
39.0	228.0
40.0	187.0
41.0	193.0
42.0	170.0
43.0	170.0
44.0	157.0
45.0	153.0
46.0	144.0
47.0	142.0
48.0	141.0
49.0	119.0
50.0	2945.0
