#Coverage	Number of genomic locations
0.0	36.0
1.0	129.0
2.0	142.0
3.0	398.0
4.0	109.0
5.0	61.0
6.0	16.0
7.0	102.0
8.0	145.0
9.0	184.0
10.0	131.0
11.0	136.0
12.0	92.0
13.0	154.0
14.0	121.0
15.0	139.0
16.0	145.0
17.0	97.0
18.0	146.0
19.0	108.0
20.0	103.0
21.0	123.0
22.0	142.0
23.0	109.0
24.0	70.0
25.0	50.0
26.0	45.0
27.0	37.0
28.0	52.0
29.0	31.0
30.0	24.0
31.0	21.0
32.0	58.0
33.0	36.0
34.0	35.0
35.0	50.0
36.0	51.0
37.0	34.0
38.0	40.0
39.0	24.0
40.0	34.0
41.0	79.0
42.0	65.0
43.0	75.0
44.0	52.0
45.0	89.0
46.0	60.0
47.0	43.0
48.0	50.0
49.0	55.0
50.0	62.0
51.0	81.0
52.0	66.0
53.0	47.0
54.0	58.0
55.0	63.0
56.0	61.0
57.0	86.0
58.0	54.0
59.0	48.0
60.0	51.0
61.0	31.0
62.0	46.0
63.0	45.0
64.0	47.0
65.0	17.0
66.0	29.0
67.0	20.0
68.0	13.0
69.0	13.0
70.0	21.0
71.0	28.0
72.0	22.0
73.0	15.0
74.0	34.0
75.0	30.0
76.0	31.0
77.0	30.0
78.0	43.0
79.0	29.0
80.0	45.0
81.0	29.0
82.0	31.0
83.0	31.0
84.0	29.0
85.0	27.0
86.0	17.0
87.0	15.0
88.0	19.0
89.0	12.0
90.0	24.0
91.0	26.0
92.0	25.0
93.0	28.0
94.0	29.0
95.0	25.0
96.0	46.0
97.0	28.0
98.0	34.0
99.0	49.0
100.0	36.0
101.0	29.0
102.0	41.0
103.0	39.0
104.0	38.0
105.0	56.0
106.0	46.0
107.0	44.0
108.0	43.0
109.0	43.0
110.0	61.0
111.0	49.0
112.0	41.0
113.0	48.0
114.0	53.0
115.0	53.0
116.0	64.0
117.0	72.0
118.0	47.0
119.0	31.0
120.0	53.0
121.0	40.0
122.0	33.0
123.0	42.0
124.0	52.0
125.0	42.0
126.0	58.0
127.0	37.0
128.0	38.0
129.0	40.0
130.0	45.0
131.0	29.0
132.0	45.0
133.0	48.0
134.0	35.0
135.0	33.0
136.0	36.0
137.0	52.0
138.0	57.0
139.0	43.0
140.0	56.0
141.0	42.0
142.0	38.0
143.0	33.0
144.0	33.0
145.0	32.0
146.0	28.0
147.0	30.0
148.0	22.0
149.0	32.0
150.0	41.0
151.0	33.0
152.0	37.0
153.0	41.0
154.0	32.0
155.0	47.0
156.0	46.0
157.0	40.0
158.0	40.0
159.0	48.0
160.0	42.0
161.0	49.0
162.0	35.0
163.0	44.0
164.0	49.0
165.0	47.0
166.0	37.0
167.0	37.0
168.0	33.0
169.0	43.0
170.0	49.0
171.0	46.0
172.0	32.0
173.0	31.0
174.0	52.0
175.0	44.0
176.0	37.0
177.0	34.0
178.0	30.0
179.0	28.0
180.0	29.0
181.0	17.0
182.0	11.0
183.0	26.0
184.0	19.0
185.0	23.0
186.0	27.0
187.0	35.0
188.0	30.0
189.0	45.0
190.0	39.0
191.0	46.0
192.0	42.0
193.0	34.0
194.0	45.0
195.0	41.0
196.0	34.0
197.0	32.0
198.0	48.0
199.0	41.0
200.0	38.0
201.0	39.0
202.0	29.0
203.0	32.0
204.0	30.0
205.0	49.0
206.0	33.0
207.0	37.0
208.0	44.0
209.0	49.0
210.0	43.0
211.0	23.0
212.0	41.0
213.0	30.0
214.0	36.0
215.0	42.0
216.0	34.0
217.0	32.0
218.0	27.0
219.0	20.0
220.0	28.0
221.0	20.0
222.0	21.0
223.0	25.0
224.0	23.0
225.0	29.0
226.0	27.0
227.0	28.0
228.0	35.0
229.0	23.0
230.0	35.0
231.0	32.0
232.0	35.0
233.0	39.0
234.0	52.0
235.0	37.0
236.0	35.0
237.0	30.0
238.0	37.0
239.0	37.0
240.0	40.0
241.0	51.0
242.0	37.0
243.0	50.0
244.0	37.0
245.0	46.0
246.0	34.0
247.0	47.0
248.0	38.0
249.0	29.0
250.0	19.0
251.0	20.0
252.0	23.0
253.0	27.0
254.0	39.0
255.0	28.0
256.0	23.0
257.0	27.0
258.0	26.0
259.0	19.0
260.0	24.0
261.0	16.0
