#Duplication rate	Coverage
1.0	5523.0
2.0	3060.0
3.0	1875.0
4.0	1234.0
5.0	841.0
6.0	668.0
7.0	540.0
8.0	415.0
9.0	368.0
10.0	372.0
11.0	325.0
12.0	277.0
13.0	222.0
14.0	221.0
15.0	211.0
16.0	177.0
17.0	174.0
18.0	158.0
19.0	129.0
20.0	135.0
21.0	104.0
22.0	94.0
23.0	106.0
24.0	99.0
25.0	91.0
26.0	113.0
27.0	87.0
28.0	85.0
29.0	70.0
30.0	73.0
31.0	72.0
32.0	73.0
33.0	60.0
34.0	57.0
35.0	55.0
36.0	53.0
37.0	49.0
38.0	40.0
39.0	57.0
40.0	51.0
41.0	38.0
42.0	46.0
43.0	40.0
44.0	39.0
45.0	45.0
46.0	33.0
47.0	31.0
48.0	35.0
49.0	28.0
50.0	870.0
