#Coverage	Number of genomic locations
0.0	37.0
1.0	1.0
2.0	161.0
3.0	74.0
4.0	234.0
5.0	95.0
6.0	69.0
7.0	104.0
8.0	74.0
9.0	75.0
10.0	124.0
11.0	45.0
12.0	157.0
13.0	241.0
14.0	152.0
15.0	148.0
16.0	82.0
17.0	215.0
18.0	143.0
19.0	167.0
20.0	135.0
21.0	201.0
22.0	267.0
23.0	238.0
24.0	376.0
25.0	260.0
26.0	394.0
27.0	523.0
28.0	462.0
29.0	448.0
30.0	485.0
31.0	735.0
32.0	431.0
33.0	369.0
34.0	303.0
35.0	427.0
36.0	313.0
37.0	341.0
38.0	430.0
39.0	464.0
40.0	505.0
41.0	562.0
42.0	520.0
43.0	508.0
44.0	459.0
45.0	554.0
46.0	567.0
47.0	682.0
48.0	663.0
49.0	624.0
50.0	584.0
51.0	454.0
52.0	380.0
53.0	487.0
54.0	328.0
55.0	430.0
56.0	395.0
57.0	585.0
58.0	402.0
59.0	423.0
60.0	346.0
61.0	378.0
62.0	378.0
63.0	351.0
64.0	341.0
65.0	395.0
66.0	372.0
67.0	353.0
68.0	380.0
69.0	278.0
70.0	299.0
71.0	239.0
72.0	214.0
73.0	220.0
74.0	221.0
75.0	221.0
76.0	161.0
77.0	162.0
78.0	156.0
79.0	210.0
80.0	123.0
81.0	104.0
82.0	144.0
83.0	161.0
84.0	144.0
85.0	172.0
86.0	144.0
87.0	178.0
88.0	155.0
89.0	119.0
90.0	99.0
91.0	111.0
92.0	98.0
93.0	84.0
94.0	102.0
95.0	104.0
96.0	70.0
97.0	104.0
98.0	55.0
99.0	63.0
100.0	75.0
101.0	70.0
102.0	64.0
103.0	73.0
104.0	46.0
105.0	44.0
106.0	80.0
107.0	46.0
108.0	52.0
109.0	42.0
110.0	30.0
111.0	12.0
112.0	17.0
113.0	19.0
114.0	32.0
115.0	12.0
116.0	22.0
117.0	28.0
118.0	29.0
119.0	34.0
120.0	23.0
121.0	42.0
122.0	46.0
123.0	30.0
124.0	35.0
125.0	44.0
126.0	36.0
127.0	46.0
128.0	12.0
129.0	20.0
130.0	23.0
131.0	66.0
132.0	24.0
133.0	22.0
134.0	20.0
135.0	20.0
136.0	12.0
137.0	17.0
138.0	31.0
139.0	35.0
140.0	40.0
141.0	30.0
142.0	14.0
143.0	26.0
144.0	11.0
145.0	2.0
146.0	10.0
147.0	4.0
148.0	8.0
149.0	21.0
150.0	13.0
151.0	2.0
152.0	5.0
153.0	5.0
154.0	19.0
155.0	1.0
156.0	3.0
157.0	1.0
158.0	2.0
159.0	4.0
160.0	2.0
165.0	3.0
168.0	6.0
169.0	11.0
170.0	8.0
171.0	1.0
185.0	1.0
186.0	1.0
187.0	5.0
188.0	3.0
190.0	1.0
196.0	1.0
198.0	1.0
199.0	7.0
200.0	1.0
201.0	1.0
202.0	3.0
203.0	1.0
205.0	7.0
206.0	7.0
207.0	2.0
208.0	4.0
209.0	5.0
210.0	2.0
327.0	1.0
1028.0	1.0
1058.0	1.0
1060.0	2.0
1065.0	1.0
1066.0	1.0
1067.0	1.0
1068.0	1.0
1070.0	1.0
1072.0	1.0
1075.0	1.0
1081.0	1.0
1082.0	1.0
1084.0	1.0
1098.0	1.0
1109.0	1.0
1114.0	1.0
1117.0	2.0
1119.0	1.0
1122.0	3.0
1123.0	2.0
1124.0	1.0
1126.0	8.0
1127.0	11.0
