#Coverage (X)	Coverage
1.0	90.43239808714844
2.0	86.90097983479919
3.0	85.13861485469685
4.0	84.70387586529779
5.0	83.9414105608133
6.0	83.40300304317293
7.0	83.05521185165368
8.0	82.24927264822928
9.0	81.19252248938234
10.0	80.70427716282647
11.0	79.92509112798047
12.0	79.61408554325654
13.0	79.17265826171288
14.0	78.86499682306123
15.0	78.46369929438518
16.0	78.06909005785373
17.0	77.86509714744341
18.0	77.63769521452697
19.0	77.43035815804436
20.0	77.26649500050164
21.0	77.0023074607899
22.0	76.83844430324717
23.0	76.67458114570445
24.0	76.45386750493262
25.0	76.17295923485938
26.0	75.62786342507441
27.0	75.25331906497676
28.0	74.96572250275892
29.0	74.74500886198709
30.0	74.54436009764908
31.0	74.43065913119085
32.0	74.17315988362373
33.0	74.0159850182256
34.0	73.88556332140588
35.0	73.63475236598336
36.0	73.38059726448851
37.0	73.03280607296927
38.0	72.53787245426881
39.0	72.11651004915896
40.0	71.92254957696554
41.0	71.7352773969167
42.0	71.54800521686788
43.0	71.36407718289135
44.0	71.14001939604722
45.0	71.00959769922751
46.0	70.74541015951577
47.0	70.47119018158713
48.0	70.28057385546602
49.0	70.07992509112799
50.0	69.84249071999466
51.0	69.70538073103035
