#Duplication rate	Coverage
1.0	1777.0
2.0	1465.0
3.0	1184.0
4.0	970.0
5.0	952.0
6.0	797.0
7.0	705.0
8.0	665.0
9.0	621.0
10.0	573.0
11.0	520.0
12.0	470.0
13.0	478.0
14.0	457.0
15.0	391.0
16.0	410.0
17.0	340.0
18.0	343.0
19.0	328.0
20.0	341.0
21.0	293.0
22.0	282.0
23.0	283.0
24.0	273.0
25.0	280.0
26.0	288.0
27.0	243.0
28.0	204.0
29.0	217.0
30.0	187.0
31.0	222.0
32.0	218.0
33.0	209.0
34.0	189.0
35.0	196.0
36.0	166.0
37.0	186.0
38.0	180.0
39.0	152.0
40.0	153.0
41.0	179.0
42.0	154.0
43.0	155.0
44.0	157.0
45.0	138.0
46.0	125.0
47.0	145.0
48.0	124.0
49.0	109.0
50.0	8382.0
