#Coverage (X)	Coverage
1.0	81.01862689362271
2.0	74.27348426579273
3.0	66.97990168210546
4.0	59.198073771862354
5.0	54.13503661839949
6.0	50.87115005183426
7.0	47.62732836170284
8.0	45.015550279236194
9.0	42.92880313012072
10.0	41.09286693642778
11.0	39.07300270875832
12.0	36.70534728956961
13.0	34.76908671370765
14.0	33.240811958666356
15.0	31.605524529311438
16.0	30.682540213356518
17.0	29.160953750459825
18.0	27.913587265491756
19.0	26.7063505333913
20.0	25.599438183459853
21.0	24.418954619937793
22.0	23.459184697187567
23.0	22.803732067016682
24.0	22.118182122195094
25.0	21.57643045848242
26.0	21.11493830050496
27.0	20.456141524261767
28.0	20.054843995585713
29.0	19.44620941042703
30.0	19.00812627495567
31.0	18.53994582483361
32.0	17.951376116108733
33.0	17.399592014179163
34.0	16.777580844731276
35.0	16.30271210246461
36.0	15.697421663378236
37.0	15.052001471424248
38.0	14.577132729157583
39.0	14.098919840818624
40.0	13.664180851419573
41.0	13.359863558840232
42.0	13.03213724375479
43.0	12.640872153295632
44.0	12.51713874862051
45.0	12.319834130354778
46.0	12.202789017824259
47.0	12.122529512089045
48.0	11.958666354546324
49.0	11.73795271377449
50.0	11.654349061966983
51.0	11.540648095508772
