#Coverage (X)	Coverage
1.0	99.81607196602347
2.0	99.72243587599907
3.0	99.71909172992676
4.0	99.71240343778216
5.0	99.71240343778216
6.0	99.70905929170986
7.0	99.70905929170986
8.0	99.70905929170986
9.0	99.70905929170986
10.0	99.70905929170986
11.0	99.70571514563755
12.0	99.70571514563755
13.0	99.70571514563755
14.0	99.70571514563755
15.0	99.70571514563755
16.0	99.69902685349297
17.0	99.69902685349297
18.0	99.69902685349297
19.0	99.66892953884226
20.0	99.60539076346855
21.0	99.50841052737184
22.0	99.34789151590141
23.0	99.1706517740695
24.0	99.06363909975587
25.0	98.89977594221315
26.0	98.74928936895964
27.0	98.4917901213925
28.0	98.26104404240377
29.0	98.15737551416245
30.0	97.97010333411363
31.0	97.86977895194462
32.0	97.76611042370331
33.0	97.63568872688359
34.0	97.55208507507608
35.0	97.51529946828077
36.0	97.44507240076247
37.0	97.36146874895495
38.0	97.28455338929204
39.0	97.22770290606293
40.0	97.13406681603853
41.0	97.04377487208642
42.0	96.9534829281343
43.0	96.9100090291944
44.0	96.86987927632678
45.0	96.81971708524229
46.0	96.74949001772397
47.0	96.64247734341036
48.0	96.60234759054275
49.0	96.57893856803665
50.0	96.54549710731365
51.0	96.51874393873524
