#Insert size (bp)	insert size
26.0	1.0
31.0	1.0
32.0	1.0
37.0	1.0
41.0	1.0
44.0	1.0
50.0	1.0
51.0	2.0
52.0	2.0
54.0	1.0
55.0	3.0
56.0	2.0
57.0	3.0
58.0	2.0
59.0	2.0
60.0	1.0
61.0	3.0
62.0	2.0
63.0	2.0
64.0	1.0
65.0	3.0
66.0	2.0
67.0	1.0
68.0	1.0
69.0	1.0
70.0	2.0
71.0	2.0
72.0	5.0
75.0	2.0
76.0	3.0
77.0	5.0
78.0	5.0
79.0	3.0
80.0	5.0
81.0	6.0
82.0	1.0
83.0	4.0
84.0	7.0
85.0	6.0
86.0	12.0
87.0	3.0
88.0	5.0
89.0	6.0
90.0	2.0
91.0	4.0
92.0	11.0
93.0	9.0
94.0	8.0
95.0	196.0
96.0	13.0
97.0	161.0
98.0	22.0
99.0	30.0
100.0	1139.0
101.0	1026.0
102.0	1050.0
103.0	1178.0
104.0	1272.0
105.0	1271.0
106.0	1253.0
107.0	1245.0
108.0	1181.0
109.0	1108.0
110.0	882.0
111.0	892.0
112.0	960.0
113.0	1080.0
114.0	1125.0
115.0	1187.0
116.0	1264.0
117.0	1234.0
118.0	1145.0
119.0	1073.0
120.0	911.0
121.0	905.0
122.0	856.0
123.0	964.0
124.0	986.0
125.0	1065.0
126.0	1139.0
127.0	1129.0
128.0	1079.0
129.0	1013.0
130.0	931.0
131.0	888.0
132.0	851.0
133.0	877.0
134.0	885.0
135.0	930.0
136.0	1074.0
137.0	1102.0
138.0	1027.0
139.0	972.0
140.0	1006.0
141.0	812.0
142.0	808.0
143.0	831.0
144.0	822.0
145.0	894.0
146.0	934.0
147.0	981.0
148.0	937.0
149.0	936.0
150.0	914.0
151.0	811.0
152.0	842.0
153.0	737.0
154.0	778.0
155.0	748.0
156.0	846.0
157.0	863.0
158.0	860.0
159.0	851.0
160.0	858.0
161.0	708.0
162.0	757.0
163.0	648.0
164.0	684.0
165.0	732.0
166.0	692.0
167.0	749.0
168.0	797.0
169.0	749.0
170.0	788.0
171.0	703.0
172.0	669.0
173.0	644.0
174.0	623.0
175.0	645.0
176.0	670.0
177.0	649.0
178.0	708.0
179.0	696.0
180.0	719.0
181.0	662.0
182.0	639.0
183.0	615.0
184.0	627.0
185.0	573.0
186.0	614.0
187.0	610.0
188.0	615.0
189.0	608.0
190.0	631.0
191.0	640.0
192.0	596.0
193.0	561.0
194.0	514.0
195.0	522.0
196.0	549.0
197.0	534.0
198.0	550.0
199.0	609.0
200.0	526.0
201.0	571.0
202.0	507.0
203.0	527.0
204.0	506.0
205.0	453.0
206.0	505.0
207.0	475.0
208.0	511.0
209.0	490.0
210.0	479.0
211.0	482.0
212.0	456.0
213.0	468.0
214.0	431.0
215.0	432.0
216.0	448.0
217.0	424.0
218.0	456.0
219.0	431.0
220.0	442.0
221.0	456.0
222.0	484.0
223.0	407.0
224.0	453.0
225.0	386.0
226.0	408.0
227.0	366.0
228.0	398.0
229.0	388.0
230.0	374.0
231.0	396.0
232.0	365.0
233.0	378.0
234.0	359.0
235.0	345.0
236.0	340.0
237.0	325.0
238.0	310.0
239.0	317.0
240.0	362.0
241.0	359.0
242.0	348.0
243.0	324.0
244.0	347.0
245.0	310.0
246.0	326.0
247.0	307.0
248.0	291.0
249.0	296.0
250.0	305.0
251.0	285.0
252.0	308.0
253.0	307.0
254.0	284.0
255.0	269.0
256.0	281.0
257.0	267.0
258.0	275.0
259.0	263.0
260.0	252.0
261.0	256.0
262.0	257.0
263.0	242.0
264.0	295.0
265.0	279.0
266.0	257.0
267.0	226.0
268.0	226.0
269.0	238.0
270.0	228.0
271.0	236.0
272.0	202.0
273.0	213.0
274.0	237.0
275.0	242.0
276.0	213.0
277.0	210.0
278.0	190.0
279.0	213.0
280.0	200.0
281.0	190.0
282.0	176.0
283.0	187.0
284.0	168.0
285.0	187.0
286.0	170.0
287.0	182.0
288.0	183.0
289.0	177.0
290.0	155.0
291.0	139.0
292.0	168.0
293.0	172.0
294.0	158.0
295.0	150.0
296.0	133.0
297.0	140.0
298.0	150.0
299.0	137.0
300.0	138.0
301.0	130.0
302.0	156.0
303.0	127.0
304.0	136.0
305.0	132.0
306.0	121.0
307.0	143.0
308.0	133.0
309.0	115.0
310.0	140.0
311.0	100.0
312.0	109.0
313.0	123.0
314.0	121.0
315.0	104.0
316.0	104.0
317.0	121.0
318.0	123.0
319.0	98.0
320.0	89.0
321.0	84.0
322.0	103.0
323.0	104.0
324.0	100.0
325.0	87.0
326.0	86.0
327.0	83.0
328.0	87.0
329.0	89.0
330.0	60.0
331.0	78.0
332.0	82.0
333.0	72.0
334.0	64.0
335.0	61.0
336.0	64.0
337.0	68.0
338.0	61.0
339.0	56.0
340.0	64.0
341.0	64.0
342.0	57.0
343.0	61.0
344.0	43.0
345.0	69.0
346.0	52.0
347.0	56.0
348.0	52.0
349.0	53.0
350.0	64.0
351.0	48.0
352.0	54.0
353.0	40.0
354.0	46.0
355.0	50.0
356.0	39.0
357.0	34.0
358.0	44.0
359.0	45.0
360.0	25.0
361.0	25.0
362.0	26.0
363.0	29.0
364.0	35.0
365.0	26.0
366.0	23.0
367.0	27.0
368.0	23.0
369.0	23.0
370.0	25.0
371.0	8.0
372.0	21.0
373.0	18.0
374.0	7.0
375.0	18.0
376.0	13.0
377.0	16.0
378.0	15.0
379.0	10.0
380.0	10.0
381.0	7.0
382.0	5.0
383.0	9.0
384.0	5.0
385.0	7.0
386.0	4.0
387.0	3.0
388.0	4.0
389.0	6.0
390.0	4.0
391.0	3.0
392.0	3.0
393.0	2.0
394.0	3.0
395.0	5.0
396.0	1.0
397.0	2.0
398.0	3.0
399.0	2.0
400.0	1.0
401.0	1.0
402.0	3.0
403.0	2.0
404.0	1.0
405.0	1.0
406.0	1.0
410.0	3.0
411.0	3.0
414.0	2.0
416.0	3.0
418.0	1.0
421.0	2.0
422.0	3.0
424.0	3.0
