#Coverage	Number of genomic locations
0.0	30.0
61.0	1.0
306.0	1.0
357.0	1.0
423.0	1.0
703.0	1.0
1004.0	1.0
1013.0	1.0
1072.0	1.0
1204.0	1.0
1406.0	1.0
1410.0	1.0
1415.0	1.0
1416.0	1.0
1417.0	1.0
1419.0	1.0
1422.0	2.0
1425.0	1.0
1430.0	1.0
1431.0	2.0
1432.0	3.0
1435.0	1.0
1438.0	1.0
1441.0	1.0
1443.0	1.0
1445.0	1.0
1448.0	1.0
1451.0	1.0
1452.0	1.0
1455.0	1.0
1456.0	1.0
1459.0	1.0
1462.0	2.0
1464.0	1.0
1465.0	4.0
1466.0	1.0
1467.0	1.0
1468.0	1.0
1470.0	3.0
1472.0	1.0
1473.0	2.0
1475.0	1.0
1476.0	1.0
1478.0	1.0
1480.0	3.0
1486.0	1.0
1488.0	1.0
1496.0	1.0
1498.0	1.0
1504.0	1.0
1505.0	1.0
1515.0	1.0
1519.0	1.0
1521.0	1.0
1527.0	1.0
1531.0	1.0
1536.0	1.0
1537.0	1.0
1539.0	1.0
1542.0	1.0
1543.0	1.0
1544.0	1.0
1550.0	2.0
1552.0	1.0
1577.0	1.0
1583.0	1.0
1591.0	1.0
1593.0	1.0
1596.0	1.0
1597.0	1.0
1599.0	1.0
1600.0	2.0
1602.0	2.0
1604.0	2.0
1607.0	1.0
1609.0	1.0
1611.0	1.0
1617.0	1.0
1624.0	1.0
1627.0	1.0
1630.0	1.0
1633.0	1.0
1634.0	1.0
1636.0	1.0
1638.0	1.0
1640.0	1.0
1643.0	1.0
1645.0	2.0
1674.0	1.0
1687.0	1.0
1747.0	1.0
1748.0	1.0
1758.0	2.0
1942.0	1.0
1952.0	1.0
1959.0	1.0
1962.0	1.0
1963.0	2.0
1965.0	1.0
1970.0	1.0
1977.0	1.0
1986.0	1.0
1987.0	1.0
1994.0	1.0
2000.0	1.0
2008.0	1.0
2009.0	1.0
2017.0	1.0
2019.0	1.0
2023.0	1.0
2028.0	1.0
2034.0	1.0
2036.0	1.0
2038.0	2.0
2039.0	1.0
2040.0	1.0
2042.0	2.0
2044.0	1.0
2045.0	1.0
2047.0	1.0
2049.0	2.0
2050.0	2.0
2052.0	1.0
2054.0	1.0
2057.0	2.0
2058.0	1.0
2059.0	1.0
2062.0	1.0
2067.0	1.0
2068.0	1.0
2086.0	1.0
2094.0	1.0
2100.0	1.0
2103.0	1.0
2137.0	1.0
2185.0	1.0
2195.0	1.0
2198.0	1.0
2199.0	1.0
2200.0	1.0
2205.0	1.0
2217.0	1.0
2218.0	1.0
2225.0	1.0
2229.0	1.0
2242.0	1.0
2243.0	1.0
2249.0	1.0
2250.0	2.0
2253.0	1.0
2257.0	1.0
2260.0	1.0
2262.0	1.0
2263.0	1.0
2264.0	1.0
2265.0	1.0
2268.0	1.0
2276.0	1.0
2277.0	1.0
2279.0	1.0
2280.0	1.0
2281.0	2.0
2282.0	1.0
2284.0	1.0
2285.0	2.0
2286.0	1.0
2291.0	2.0
2292.0	1.0
2293.0	1.0
2295.0	1.0
2301.0	1.0
2303.0	1.0
2305.0	1.0
2308.0	1.0
2310.0	1.0
2311.0	1.0
2312.0	2.0
2315.0	1.0
2316.0	1.0
2319.0	1.0
2320.0	1.0
2322.0	1.0
2325.0	1.0
2327.0	1.0
2330.0	1.0
2332.0	1.0
2333.0	1.0
2334.0	1.0
2339.0	1.0
2340.0	1.0
2341.0	1.0
2349.0	1.0
2350.0	1.0
2352.0	3.0
2354.0	1.0
2357.0	1.0
2358.0	1.0
2361.0	2.0
2362.0	1.0
2363.0	1.0
2364.0	3.0
2365.0	3.0
2368.0	1.0
2371.0	1.0
2372.0	1.0
2374.0	1.0
2375.0	2.0
2377.0	2.0
2379.0	1.0
2381.0	2.0
2383.0	3.0
2384.0	2.0
2385.0	1.0
2386.0	2.0
2387.0	3.0
2388.0	4.0
2389.0	1.0
2391.0	1.0
2392.0	1.0
2393.0	1.0
2394.0	2.0
2395.0	2.0
2396.0	1.0
2399.0	2.0
2402.0	1.0
2406.0	1.0
2408.0	1.0
2409.0	2.0
2410.0	1.0
2414.0	3.0
2416.0	3.0
2417.0	1.0
2418.0	1.0
2420.0	4.0
2422.0	1.0
2423.0	1.0
2425.0	3.0
2427.0	2.0
2428.0	2.0
2429.0	2.0
2430.0	1.0
2444.0	1.0
2488.0	1.0
2533.0	1.0
2559.0	1.0
2638.0	1.0
2689.0	1.0
2701.0	1.0
2710.0	1.0
2712.0	1.0
2751.0	1.0
2775.0	1.0
2802.0	1.0
2821.0	1.0
2827.0	1.0
2841.0	2.0
2855.0	1.0
2857.0	1.0
2863.0	1.0
2867.0	1.0
2873.0	1.0
2878.0	1.0
2880.0	1.0
2881.0	1.0
2886.0	2.0
2888.0	1.0
2896.0	1.0
2910.0	1.0
2944.0	1.0
2952.0	1.0
2956.0	1.0
2957.0	1.0
2959.0	1.0
2963.0	1.0
2972.0	1.0
2974.0	1.0
2977.0	1.0
2978.0	2.0
3005.0	1.0
3008.0	1.0
3031.0	2.0
3041.0	1.0
3048.0	1.0
3049.0	1.0
3054.0	2.0
3063.0	1.0
3068.0	1.0
3088.0	1.0
3090.0	1.0
3092.0	1.0
3102.0	1.0
3118.0	1.0
3137.0	1.0
3141.0	1.0
3161.0	1.0
3169.0	1.0
3179.0	1.0
3183.0	1.0
3196.0	1.0
3198.0	1.0
3216.0	1.0
3223.0	1.0
3231.0	1.0
3234.0	1.0
3240.0	1.0
3241.0	1.0
3248.0	1.0
3267.0	1.0
3279.0	1.0
3305.0	1.0
3313.0	1.0
3353.0	1.0
3367.0	1.0
3369.0	1.0
3372.0	1.0
3373.0	1.0
3394.0	1.0
3424.0	1.0
3425.0	1.0
3430.0	3.0
3444.0	1.0
3447.0	1.0
3461.0	1.0
3464.0	1.0
3471.0	1.0
3472.0	1.0
3486.0	1.0
3495.0	1.0
3496.0	1.0
3498.0	1.0
3500.0	1.0
3502.0	1.0
3511.0	1.0
3515.0	1.0
3517.0	1.0
3518.0	1.0
3519.0	1.0
3520.0	1.0
3530.0	1.0
3531.0	1.0
3539.0	1.0
3541.0	1.0
3550.0	1.0
3551.0	2.0
3554.0	1.0
3555.0	1.0
3556.0	1.0
3559.0	1.0
3562.0	1.0
3566.0	1.0
3573.0	1.0
3579.0	1.0
3581.0	1.0
3589.0	1.0
3590.0	1.0
3593.0	1.0
3599.0	2.0
3601.0	2.0
3604.0	1.0
3611.0	1.0
3615.0	1.0
3616.0	2.0
3622.0	1.0
3625.0	1.0
3633.0	1.0
3638.0	1.0
3640.0	1.0
3641.0	1.0
3643.0	4.0
3645.0	1.0
3649.0	2.0
3651.0	1.0
3661.0	1.0
3665.0	1.0
3668.0	2.0
