#Duplication rate	Coverage
1.0	3694.0
2.0	2333.0
3.0	1698.0
4.0	1390.0
5.0	1095.0
6.0	909.0
7.0	803.0
8.0	680.0
9.0	619.0
10.0	519.0
11.0	500.0
12.0	429.0
13.0	360.0
14.0	363.0
15.0	355.0
16.0	296.0
17.0	299.0
18.0	257.0
19.0	234.0
20.0	196.0
21.0	203.0
22.0	196.0
23.0	207.0
24.0	183.0
25.0	143.0
26.0	160.0
27.0	137.0
28.0	135.0
29.0	119.0
30.0	103.0
31.0	108.0
32.0	112.0
33.0	104.0
34.0	85.0
35.0	93.0
36.0	90.0
37.0	81.0
38.0	88.0
39.0	81.0
40.0	80.0
41.0	68.0
42.0	71.0
43.0	75.0
44.0	70.0
45.0	50.0
46.0	68.0
47.0	52.0
48.0	50.0
49.0	50.0
50.0	1901.0
