#Insert size (bp)	insert size
38.0	2.0
39.0	4.0
40.0	11.0
41.0	12.0
42.0	11.0
43.0	11.0
44.0	11.0
45.0	16.0
46.0	20.0
47.0	21.0
48.0	9.0
49.0	25.0
50.0	27.0
51.0	30.0
52.0	32.0
53.0	49.0
54.0	66.0
55.0	66.0
56.0	81.0
57.0	105.0
58.0	120.0
59.0	119.0
60.0	116.0
61.0	123.0
62.0	155.0
63.0	194.0
64.0	219.0
65.0	195.0
66.0	224.0
67.0	274.0
68.0	306.0
69.0	357.0
70.0	309.0
71.0	241.0
72.0	434.0
73.0	389.0
74.0	384.0
75.0	374.0
76.0	298.0
77.0	427.0
78.0	391.0
79.0	381.0
80.0	440.0
81.0	404.0
82.0	451.0
83.0	558.0
84.0	583.0
85.0	446.0
86.0	410.0
87.0	675.0
88.0	592.0
89.0	473.0
90.0	505.0
91.0	412.0
92.0	359.0
93.0	453.0
94.0	484.0
95.0	555.0
96.0	533.0
97.0	595.0
98.0	517.0
99.0	665.0
100.0	627.0
101.0	670.0
102.0	694.0
103.0	637.0
104.0	674.0
105.0	961.0
106.0	951.0
107.0	781.0
108.0	907.0
109.0	861.0
110.0	655.0
111.0	553.0
112.0	604.0
113.0	720.0
114.0	628.0
115.0	604.0
116.0	721.0
117.0	669.0
118.0	709.0
119.0	744.0
120.0	636.0
121.0	603.0
122.0	674.0
123.0	874.0
124.0	851.0
125.0	888.0
126.0	1011.0
127.0	835.0
128.0	783.0
129.0	785.0
130.0	737.0
131.0	763.0
132.0	588.0
133.0	822.0
134.0	809.0
135.0	843.0
136.0	690.0
137.0	826.0
138.0	1185.0
139.0	1075.0
140.0	1209.0
141.0	1230.0
142.0	1357.0
143.0	1240.0
144.0	2941.0
145.0	2980.0
146.0	3312.0
147.0	3471.0
148.0	3826.0
149.0	4466.0
150.0	7834.0
151.0	37672.0
152.0	37979.0
153.0	38654.0
154.0	41839.0
155.0	42090.0
156.0	40364.0
157.0	42360.0
158.0	42869.0
159.0	30006.0
160.0	32527.0
161.0	28920.0
162.0	32265.0
163.0	31713.0
164.0	29903.0
165.0	30255.0
166.0	31573.0
167.0	32087.0
168.0	32774.0
169.0	26558.0
170.0	28485.0
171.0	37632.0
172.0	28515.0
173.0	26508.0
174.0	26835.0
175.0	32802.0
176.0	31275.0
177.0	30613.0
178.0	27763.0
179.0	27698.0
180.0	28548.0
181.0	31665.0
182.0	29917.0
183.0	25641.0
184.0	21640.0
185.0	29743.0
186.0	26432.0
187.0	27113.0
188.0	39314.0
189.0	27058.0
190.0	32373.0
191.0	40721.0
192.0	28021.0
193.0	28016.0
194.0	30266.0
195.0	28277.0
196.0	32327.0
197.0	33427.0
198.0	30886.0
199.0	37187.0
200.0	36805.0
201.0	31552.0
202.0	30515.0
203.0	40867.0
204.0	38030.0
205.0	37026.0
206.0	44126.0
207.0	40155.0
208.0	35398.0
209.0	27565.0
210.0	25113.0
211.0	23371.0
212.0	20626.0
213.0	23072.0
214.0	23994.0
215.0	26669.0
216.0	20729.0
217.0	21792.0
218.0	39312.0
219.0	18642.0
220.0	24900.0
221.0	20919.0
222.0	19905.0
223.0	21910.0
224.0	20874.0
225.0	22305.0
226.0	20110.0
227.0	20299.0
228.0	21913.0
229.0	18787.0
230.0	20432.0
231.0	22510.0
232.0	21186.0
233.0	21463.0
234.0	19653.0
235.0	19119.0
236.0	21449.0
237.0	22806.0
238.0	23089.0
239.0	22466.0
240.0	20821.0
241.0	17532.0
242.0	15243.0
243.0	15952.0
244.0	17126.0
245.0	18849.0
246.0	18326.0
247.0	18185.0
248.0	17167.0
249.0	16806.0
250.0	16829.0
251.0	15198.0
252.0	17188.0
253.0	21341.0
254.0	15921.0
255.0	18503.0
256.0	16083.0
257.0	19290.0
258.0	22118.0
259.0	16553.0
260.0	15549.0
261.0	16176.0
262.0	13330.0
263.0	15456.0
264.0	13908.0
265.0	20505.0
266.0	15348.0
267.0	12245.0
268.0	14700.0
269.0	14452.0
270.0	14613.0
271.0	13449.0
272.0	11406.0
273.0	12771.0
274.0	15191.0
275.0	14007.0
276.0	12980.0
277.0	12003.0
278.0	10135.0
279.0	16061.0
280.0	15715.0
281.0	15721.0
282.0	11470.0
283.0	10784.0
284.0	13072.0
285.0	13235.0
286.0	12393.0
287.0	11197.0
288.0	10516.0
289.0	12086.0
290.0	13405.0
291.0	13265.0
292.0	9956.0
293.0	12642.0
294.0	11600.0
295.0	10479.0
296.0	10415.0
297.0	8422.0
298.0	10181.0
299.0	10498.0
300.0	10785.0
301.0	8380.0
302.0	8844.0
303.0	10493.0
304.0	10959.0
305.0	8462.0
306.0	7919.0
307.0	8847.0
308.0	9168.0
309.0	8274.0
310.0	8242.0
311.0	6796.0
312.0	6865.0
313.0	7517.0
314.0	12000.0
315.0	7945.0
316.0	9645.0
317.0	9001.0
318.0	7097.0
319.0	7394.0
320.0	6193.0
321.0	6528.0
322.0	7057.0
323.0	8498.0
324.0	8617.0
325.0	7608.0
326.0	7151.0
327.0	7568.0
328.0	6003.0
329.0	6738.0
330.0	7084.0
331.0	6048.0
332.0	5952.0
333.0	5323.0
334.0	5429.0
335.0	6040.0
336.0	5676.0
337.0	6437.0
338.0	6194.0
339.0	5559.0
340.0	5546.0
341.0	6221.0
342.0	6229.0
343.0	5669.0
344.0	6252.0
345.0	4880.0
346.0	5295.0
347.0	5791.0
348.0	5840.0
349.0	5294.0
350.0	5634.0
351.0	6758.0
352.0	5886.0
353.0	5150.0
354.0	5451.0
355.0	5312.0
356.0	5132.0
357.0	4855.0
358.0	4961.0
359.0	4851.0
360.0	5692.0
361.0	6164.0
362.0	5013.0
363.0	5925.0
364.0	6176.0
365.0	5149.0
366.0	5235.0
367.0	5858.0
