#Duplication rate	Coverage
1.0	1034.0
2.0	769.0
3.0	710.0
4.0	623.0
5.0	492.0
6.0	502.0
7.0	432.0
8.0	442.0
9.0	362.0
10.0	349.0
11.0	334.0
12.0	289.0
13.0	315.0
14.0	290.0
15.0	259.0
16.0	276.0
17.0	244.0
18.0	235.0
19.0	211.0
20.0	215.0
21.0	205.0
22.0	203.0
23.0	171.0
24.0	191.0
25.0	200.0
26.0	185.0
27.0	175.0
28.0	170.0
29.0	157.0
30.0	154.0
31.0	150.0
32.0	145.0
33.0	154.0
34.0	142.0
35.0	123.0
36.0	117.0
37.0	140.0
38.0	115.0
39.0	128.0
40.0	135.0
41.0	110.0
42.0	112.0
43.0	111.0
44.0	104.0
45.0	96.0
46.0	128.0
47.0	104.0
48.0	113.0
49.0	99.0
50.0	14769.0
