#Duplication rate	Coverage
1.0	3577.0
2.0	2420.0
3.0	1910.0
4.0	1519.0
5.0	1241.0
6.0	978.0
7.0	870.0
8.0	726.0
9.0	655.0
10.0	588.0
11.0	535.0
12.0	507.0
13.0	408.0
14.0	413.0
15.0	378.0
16.0	348.0
17.0	311.0
18.0	315.0
19.0	282.0
20.0	280.0
21.0	262.0
22.0	200.0
23.0	217.0
24.0	196.0
25.0	207.0
26.0	176.0
27.0	150.0
28.0	150.0
29.0	153.0
30.0	139.0
31.0	155.0
32.0	113.0
33.0	116.0
34.0	130.0
35.0	88.0
36.0	85.0
37.0	93.0
38.0	93.0
39.0	67.0
40.0	72.0
41.0	64.0
42.0	63.0
43.0	60.0
44.0	63.0
45.0	78.0
46.0	49.0
47.0	52.0
48.0	56.0
49.0	62.0
50.0	2390.0
