#Duplication rate	Coverage
1.0	2357.0
2.0	1418.0
3.0	820.0
4.0	669.0
5.0	476.0
6.0	426.0
7.0	347.0
8.0	282.0
9.0	237.0
10.0	221.0
11.0	196.0
12.0	156.0
13.0	128.0
14.0	150.0
15.0	119.0
16.0	114.0
17.0	103.0
18.0	110.0
19.0	97.0
20.0	76.0
21.0	85.0
22.0	66.0
23.0	56.0
24.0	57.0
25.0	53.0
26.0	57.0
27.0	44.0
28.0	53.0
29.0	45.0
30.0	43.0
31.0	37.0
32.0	42.0
33.0	32.0
34.0	34.0
35.0	34.0
36.0	27.0
37.0	43.0
38.0	34.0
39.0	20.0
40.0	24.0
41.0	28.0
42.0	22.0
43.0	23.0
44.0	27.0
45.0	22.0
46.0	19.0
47.0	26.0
48.0	19.0
49.0	20.0
50.0	450.0
