#Duplication rate	Coverage
1.0	1418.0
2.0	1471.0
3.0	1261.0
4.0	1098.0
5.0	938.0
6.0	905.0
7.0	813.0
8.0	728.0
9.0	679.0
10.0	664.0
11.0	609.0
12.0	580.0
13.0	507.0
14.0	490.0
15.0	484.0
16.0	455.0
17.0	436.0
18.0	372.0
19.0	398.0
20.0	353.0
21.0	361.0
22.0	296.0
23.0	291.0
24.0	305.0
25.0	272.0
26.0	275.0
27.0	248.0
28.0	242.0
29.0	222.0
30.0	221.0
31.0	236.0
32.0	208.0
33.0	193.0
34.0	209.0
35.0	192.0
36.0	175.0
37.0	181.0
38.0	185.0
39.0	146.0
40.0	154.0
41.0	169.0
42.0	167.0
43.0	143.0
44.0	147.0
45.0	136.0
46.0	143.0
47.0	127.0
48.0	135.0
49.0	134.0
50.0	8335.0
