#Coverage (X)	Coverage
1.0	99.9531819549878
2.0	99.91639634819249
3.0	99.81607196602347
4.0	99.79600708958968
5.0	99.76256562886667
6.0	99.67896197705916
7.0	99.53516369595025
8.0	99.42815102163662
9.0	99.3177942012507
10.0	99.18402835835869
11.0	98.90312008828546
12.0	98.3981540313681
13.0	98.14399892987326
14.0	97.94335016553524
15.0	97.6858509179681
16.0	97.28455338929204
17.0	96.9534829281343
18.0	96.30137444403572
19.0	95.83653813998596
20.0	95.23793599304418
21.0	94.55907434036719
22.0	93.78323245159349
23.0	93.08765006855499
24.0	92.69638497809585
25.0	92.15797746045547
26.0	91.33197338059726
27.0	90.59291709861887
28.0	89.89399056950808
29.0	89.13152526502358
30.0	88.24532655586395
31.0	87.29224492525833
32.0	86.1853325753269
33.0	85.00484901180484
34.0	83.47657425676354
35.0	81.89144901849312
36.0	80.33642109487343
37.0	78.80145804768752
38.0	77.23305353977861
39.0	75.40714978430258
40.0	73.46085677022373
41.0	71.64832959903688
42.0	69.89599705715145
43.0	67.9563923352172
44.0	65.94990469183693
45.0	64.0838711834933
46.0	62.030565495100824
47.0	60.01738955957596
48.0	58.24499214125673
49.0	56.35554961040698
50.0	54.609905360666154
51.0	52.73049526803331
