#Coverage (X)	Coverage
1.0	88.5329231180818
2.0	86.68026619402735
3.0	83.51001571748654
4.0	81.07213323077951
5.0	79.54051432966592
6.0	78.47373173260209
7.0	77.65441594488848
8.0	76.65786041534295
9.0	75.86529779620774
10.0	74.97575494097583
11.0	74.17315988362373
12.0	73.12978630906599
13.0	72.17001638631575
14.0	71.43430425040967
15.0	70.9460589238538
16.0	70.45781359729794
17.0	69.69869243888574
18.0	69.21044711232987
19.0	68.70882520148481
20.0	68.26739791994115
21.0	67.876132829482
22.0	67.49490017723976
23.0	66.98993412032239
24.0	66.45152660268201
25.0	65.99672273684916
26.0	65.66899642176372
27.0	65.07373842089424
28.0	64.90653111727921
29.0	64.57880480219377
30.0	64.29455238604824
31.0	63.83640437414308
32.0	63.552151957997545
33.0	63.10069223823699
34.0	62.538875698090514
35.0	62.19108450657127
36.0	61.89345550613653
37.0	61.58913821355719
38.0	61.087516302712125
39.0	60.70293950439758
40.0	60.261512222853916
41.0	59.796675918804155
42.0	59.475637895863315
43.0	59.19138547971778
44.0	58.91047720964454
45.0	58.5894391867037
46.0	58.35869310771497
47.0	58.20486238838915
48.0	57.94736314082202
49.0	57.663110724676486
50.0	57.502591713206066
51.0	57.14811222954222
