#Insert size (bp)	insert size
6.0	1.0
9.0	1.0
10.0	1.0
12.0	1.0
13.0	2.0
14.0	7.0
15.0	3.0
16.0	5.0
17.0	2.0
18.0	35.0
19.0	41.0
20.0	626.0
21.0	767.0
22.0	4845.0
23.0	576.0
24.0	4056.0
25.0	7096.0
26.0	2212.0
27.0	501.0
28.0	231.0
29.0	919.0
30.0	6068.0
31.0	1850.0
32.0	78.0
33.0	226.0
34.0	254.0
35.0	97.0
36.0	18.0
37.0	366.0
38.0	59.0
39.0	11.0
40.0	18.0
41.0	12.0
42.0	5.0
43.0	18.0
44.0	8.0
45.0	17.0
46.0	8.0
47.0	5.0
48.0	12.0
49.0	8.0
50.0	17.0
51.0	6.0
52.0	23.0
53.0	23.0
54.0	11.0
55.0	9.0
56.0	14.0
57.0	5.0
58.0	18.0
59.0	22.0
60.0	21.0
61.0	40.0
62.0	14.0
63.0	147.0
64.0	67.0
65.0	15.0
66.0	50.0
67.0	25.0
68.0	12.0
69.0	30.0
70.0	22.0
71.0	32.0
72.0	82.0
73.0	29.0
74.0	72.0
75.0	24.0
76.0	33.0
77.0	18.0
78.0	17.0
79.0	30.0
80.0	96.0
81.0	67.0
82.0	22.0
83.0	37.0
84.0	18.0
85.0	47.0
86.0	32.0
87.0	128.0
88.0	46.0
89.0	29.0
90.0	22.0
91.0	149.0
92.0	36.0
93.0	27.0
94.0	28.0
95.0	15.0
96.0	20.0
97.0	24.0
98.0	25.0
99.0	31.0
100.0	324.0
101.0	325.0
102.0	344.0
103.0	363.0
104.0	382.0
105.0	399.0
106.0	381.0
107.0	388.0
108.0	348.0
109.0	322.0
110.0	307.0
111.0	303.0
112.0	328.0
113.0	326.0
114.0	366.0
115.0	341.0
116.0	371.0
117.0	349.0
118.0	375.0
119.0	349.0
120.0	315.0
121.0	299.0
122.0	271.0
123.0	286.0
124.0	345.0
125.0	340.0
126.0	346.0
127.0	322.0
128.0	334.0
129.0	355.0
130.0	303.0
131.0	282.0
132.0	283.0
133.0	311.0
134.0	310.0
135.0	307.0
136.0	319.0
137.0	318.0
138.0	311.0
139.0	302.0
140.0	281.0
141.0	271.0
142.0	252.0
143.0	267.0
144.0	273.0
145.0	323.0
146.0	293.0
147.0	322.0
148.0	321.0
149.0	252.0
