#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	7.400828892835997E-5
24.0	0.0
25.0	2.220248667850799E-4
26.0	4.4404973357015977E-4
27.0	0.001850207223208999
28.0	0.0011101243339253994
29.0	0.0019982238010657193
30.0	0.005994671403197158
31.0	0.006882770870337476
32.0	0.012211367673179395
33.0	0.021018354055654234
34.0	0.036782119597394906
35.0	0.048697454114860865
36.0	0.06446121965660152
37.0	0.0726761397276495
38.0	0.07008584961515689
39.0	0.06631142687981054
40.0	0.08111308466548253
41.0	0.0979869745411486
42.0	0.0811870929544109
43.0	0.05447010065127294
44.0	0.04336885731201894
45.0	0.037300177619893425
46.0	0.031971580817051516
47.0	0.020278271166370633
48.0	0.02642095914742451
49.0	0.02575488454706927
50.0	0.04151865008880995
51.0	0.02642095914742451
52.0	0.009473060982830076
53.0	0.009029011249259917
54.0	0.0011101243339253994
55.0	0.0014801657785671993
56.0	1.4801657785671994E-4
57.0	0.0
58.0	7.400828892835997E-5
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	7.400828892835997E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
