#Duplication rate	Coverage
1.0	3807.0
2.0	1820.0
3.0	975.0
4.0	705.0
5.0	494.0
6.0	433.0
7.0	348.0
8.0	275.0
9.0	254.0
10.0	210.0
11.0	187.0
12.0	192.0
13.0	161.0
14.0	145.0
15.0	136.0
16.0	124.0
17.0	119.0
18.0	99.0
19.0	103.0
20.0	95.0
21.0	80.0
22.0	93.0
23.0	60.0
24.0	59.0
25.0	57.0
26.0	66.0
27.0	55.0
28.0	50.0
29.0	44.0
30.0	52.0
31.0	49.0
32.0	40.0
33.0	36.0
34.0	33.0
35.0	35.0
36.0	33.0
37.0	32.0
38.0	26.0
39.0	36.0
40.0	29.0
41.0	25.0
42.0	27.0
43.0	36.0
44.0	25.0
45.0	17.0
46.0	21.0
47.0	25.0
48.0	23.0
49.0	18.0
50.0	947.0
