#Coverage (X)	Coverage
1.0	99.90301976390329
2.0	99.90301976390329
3.0	99.899675617831
4.0	99.57529344881785
5.0	99.55857271845635
6.0	99.55857271845635
7.0	99.55522857238404
8.0	99.55522857238404
9.0	99.29104103267231
10.0	99.29104103267231
11.0	99.1940607965756
12.0	99.08370397618968
13.0	98.94324984115306
14.0	98.78941912182724
15.0	98.67237400929673
16.0	98.62890011035682
17.0	98.4349396381634
18.0	98.20419355917467
19.0	98.06708357021034
20.0	97.81627261478782
21.0	97.6992275022573
22.0	97.50192288399157
23.0	97.41831923218406
24.0	97.31465070394275
25.0	97.24107949035213
26.0	96.98358024278501
27.0	96.67926295020567
28.0	96.10406982576998
29.0	95.55897401598502
30.0	94.83329431829583
31.0	94.54569775607798
32.0	93.98388121593152
33.0	93.154532990001
34.0	91.80684212286393
35.0	90.58288466040196
36.0	89.65321205230245
37.0	89.04457746714377
38.0	87.96776243186302
39.0	87.0915961609203
40.0	85.5265357990837
41.0	84.46309734809216
42.0	83.51335986355883
43.0	82.49339531150721
44.0	81.7075209845166
45.0	80.69090057853728
46.0	79.64752700397953
47.0	78.55399123833729
48.0	77.9152593385279
49.0	76.85182088753638
50.0	76.11610875163028
51.0	75.40714978430259
