#Duplication rate	Coverage
1.0	4028.0
2.0	2363.0
3.0	1476.0
4.0	1115.0
5.0	831.0
6.0	686.0
7.0	540.0
8.0	452.0
9.0	403.0
10.0	310.0
11.0	291.0
12.0	236.0
13.0	222.0
14.0	186.0
15.0	160.0
16.0	153.0
17.0	149.0
18.0	97.0
19.0	119.0
20.0	96.0
21.0	76.0
22.0	85.0
23.0	87.0
24.0	60.0
25.0	51.0
26.0	61.0
27.0	49.0
28.0	44.0
29.0	34.0
30.0	33.0
31.0	47.0
32.0	30.0
33.0	41.0
34.0	44.0
35.0	28.0
36.0	29.0
37.0	16.0
38.0	15.0
39.0	19.0
40.0	15.0
41.0	16.0
42.0	19.0
43.0	18.0
44.0	10.0
45.0	13.0
46.0	11.0
47.0	4.0
48.0	6.0
49.0	17.0
50.0	118.0
