#Duplication rate	Coverage
1.0	685.0
2.0	563.0
3.0	533.0
4.0	497.0
5.0	443.0
6.0	443.0
7.0	378.0
8.0	353.0
9.0	344.0
10.0	325.0
11.0	285.0
12.0	281.0
13.0	284.0
14.0	263.0
15.0	275.0
16.0	274.0
17.0	246.0
18.0	241.0
19.0	226.0
20.0	198.0
21.0	194.0
22.0	201.0
23.0	229.0
24.0	182.0
25.0	199.0
26.0	196.0
27.0	199.0
28.0	178.0
29.0	190.0
30.0	163.0
31.0	149.0
32.0	178.0
33.0	145.0
34.0	137.0
35.0	146.0
36.0	137.0
37.0	125.0
38.0	126.0
39.0	141.0
40.0	129.0
41.0	119.0
42.0	123.0
43.0	140.0
44.0	119.0
45.0	97.0
46.0	116.0
47.0	109.0
48.0	111.0
49.0	108.0
50.0	17067.0
