#Duplication rate	Coverage
1.0	4218.0
2.0	2026.0
3.0	1203.0
4.0	833.0
5.0	613.0
6.0	513.0
7.0	413.0
8.0	340.0
9.0	306.0
10.0	259.0
11.0	229.0
12.0	179.0
13.0	158.0
14.0	151.0
15.0	150.0
16.0	108.0
17.0	110.0
18.0	95.0
19.0	72.0
20.0	84.0
21.0	101.0
22.0	75.0
23.0	65.0
24.0	56.0
25.0	57.0
26.0	44.0
27.0	48.0
28.0	48.0
29.0	42.0
30.0	44.0
31.0	30.0
32.0	37.0
33.0	24.0
34.0	37.0
35.0	28.0
36.0	28.0
37.0	20.0
38.0	21.0
39.0	26.0
40.0	19.0
41.0	27.0
42.0	17.0
43.0	23.0
44.0	20.0
45.0	17.0
46.0	18.0
47.0	13.0
48.0	9.0
49.0	12.0
50.0	665.0
