#Coverage	Number of genomic locations
0.0	525.0
1.0	154.0
2.0	581.0
3.0	175.0
4.0	384.0
5.0	80.0
6.0	246.0
7.0	372.0
8.0	119.0
9.0	102.0
10.0	261.0
11.0	159.0
12.0	295.0
13.0	171.0
14.0	289.0
15.0	664.0
16.0	355.0
17.0	280.0
18.0	308.0
19.0	418.0
20.0	459.0
21.0	299.0
22.0	306.0
23.0	489.0
24.0	364.0
25.0	464.0
26.0	599.0
27.0	536.0
28.0	485.0
29.0	555.0
30.0	475.0
31.0	421.0
32.0	292.0
33.0	478.0
34.0	416.0
35.0	568.0
36.0	332.0
37.0	461.0
38.0	380.0
39.0	420.0
40.0	636.0
41.0	503.0
42.0	567.0
43.0	342.0
44.0	420.0
45.0	519.0
46.0	528.0
47.0	331.0
48.0	276.0
49.0	352.0
50.0	648.0
51.0	669.0
52.0	517.0
53.0	371.0
54.0	372.0
55.0	423.0
56.0	204.0
57.0	253.0
58.0	330.0
59.0	257.0
60.0	189.0
61.0	264.0
62.0	313.0
63.0	197.0
64.0	280.0
65.0	347.0
66.0	332.0
67.0	234.0
68.0	179.0
69.0	191.0
70.0	168.0
71.0	187.0
72.0	156.0
73.0	316.0
74.0	303.0
75.0	220.0
76.0	153.0
77.0	166.0
78.0	222.0
79.0	296.0
80.0	230.0
81.0	160.0
82.0	180.0
83.0	83.0
84.0	56.0
85.0	49.0
86.0	156.0
87.0	125.0
88.0	125.0
89.0	200.0
90.0	113.0
91.0	74.0
92.0	56.0
93.0	26.0
94.0	52.0
95.0	72.0
96.0	30.0
97.0	26.0
98.0	41.0
99.0	43.0
100.0	21.0
101.0	9.0
102.0	2.0
108.0	1.0
111.0	1.0
114.0	3.0
115.0	1.0
