#Coverage	Number of genomic locations
0.0	214.0
1.0	125.0
2.0	86.0
3.0	100.0
4.0	202.0
5.0	131.0
6.0	154.0
7.0	217.0
8.0	387.0
9.0	412.0
10.0	352.0
11.0	423.0
12.0	415.0
13.0	333.0
14.0	326.0
15.0	309.0
16.0	203.0
17.0	203.0
18.0	184.0
19.0	148.0
20.0	104.0
21.0	166.0
22.0	172.0
23.0	165.0
24.0	189.0
25.0	186.0
26.0	214.0
27.0	186.0
28.0	178.0
29.0	154.0
30.0	234.0
31.0	282.0
32.0	211.0
33.0	190.0
34.0	118.0
35.0	107.0
36.0	106.0
37.0	129.0
38.0	183.0
39.0	202.0
40.0	197.0
41.0	196.0
42.0	167.0
43.0	125.0
44.0	79.0
45.0	65.0
46.0	75.0
47.0	114.0
48.0	81.0
49.0	60.0
50.0	78.0
51.0	94.0
52.0	87.0
53.0	95.0
54.0	164.0
55.0	73.0
56.0	54.0
57.0	51.0
58.0	69.0
59.0	74.0
60.0	94.0
61.0	116.0
62.0	163.0
63.0	160.0
64.0	119.0
65.0	155.0
66.0	152.0
67.0	122.0
68.0	111.0
69.0	83.0
70.0	70.0
71.0	70.0
72.0	87.0
73.0	66.0
74.0	68.0
75.0	80.0
76.0	79.0
77.0	58.0
78.0	74.0
79.0	70.0
80.0	71.0
81.0	85.0
82.0	79.0
83.0	80.0
84.0	65.0
85.0	74.0
86.0	72.0
87.0	97.0
88.0	97.0
89.0	74.0
90.0	59.0
91.0	45.0
92.0	62.0
93.0	52.0
94.0	82.0
95.0	81.0
96.0	50.0
97.0	39.0
98.0	37.0
99.0	46.0
100.0	36.0
101.0	46.0
102.0	36.0
103.0	22.0
104.0	35.0
105.0	26.0
106.0	26.0
107.0	26.0
108.0	46.0
109.0	41.0
110.0	37.0
111.0	37.0
112.0	37.0
113.0	30.0
114.0	41.0
115.0	36.0
116.0	32.0
117.0	9.0
118.0	13.0
119.0	16.0
120.0	11.0
121.0	19.0
122.0	17.0
123.0	9.0
124.0	7.0
125.0	10.0
126.0	7.0
127.0	8.0
128.0	8.0
129.0	15.0
130.0	24.0
131.0	8.0
132.0	26.0
133.0	28.0
134.0	35.0
135.0	25.0
136.0	30.0
137.0	25.0
138.0	34.0
139.0	35.0
140.0	22.0
141.0	23.0
142.0	34.0
143.0	24.0
144.0	28.0
145.0	22.0
146.0	31.0
147.0	26.0
148.0	24.0
149.0	21.0
150.0	28.0
151.0	28.0
152.0	30.0
153.0	10.0
154.0	15.0
155.0	17.0
156.0	17.0
157.0	12.0
158.0	13.0
159.0	17.0
160.0	9.0
161.0	19.0
162.0	14.0
163.0	16.0
164.0	18.0
165.0	17.0
166.0	15.0
167.0	15.0
168.0	19.0
169.0	24.0
170.0	12.0
171.0	20.0
172.0	31.0
173.0	20.0
174.0	33.0
175.0	9.0
176.0	21.0
177.0	18.0
178.0	12.0
179.0	12.0
180.0	13.0
181.0	14.0
182.0	11.0
183.0	11.0
184.0	12.0
185.0	13.0
186.0	14.0
187.0	20.0
188.0	33.0
189.0	8.0
190.0	5.0
191.0	14.0
192.0	13.0
193.0	17.0
194.0	7.0
195.0	18.0
196.0	27.0
197.0	16.0
198.0	23.0
199.0	21.0
200.0	29.0
201.0	19.0
202.0	7.0
203.0	15.0
204.0	18.0
205.0	17.0
206.0	32.0
207.0	23.0
208.0	23.0
209.0	28.0
210.0	26.0
211.0	35.0
212.0	22.0
213.0	31.0
214.0	26.0
215.0	21.0
216.0	20.0
217.0	31.0
218.0	39.0
219.0	25.0
220.0	19.0
221.0	17.0
222.0	23.0
223.0	19.0
224.0	27.0
225.0	24.0
226.0	25.0
227.0	33.0
228.0	17.0
229.0	12.0
230.0	18.0
231.0	18.0
232.0	26.0
233.0	24.0
234.0	21.0
235.0	19.0
236.0	39.0
237.0	30.0
238.0	20.0
239.0	36.0
240.0	24.0
241.0	16.0
242.0	20.0
243.0	25.0
244.0	20.0
245.0	8.0
246.0	16.0
247.0	13.0
248.0	13.0
249.0	16.0
250.0	15.0
251.0	12.0
252.0	24.0
253.0	15.0
254.0	16.0
255.0	15.0
256.0	14.0
257.0	12.0
258.0	15.0
259.0	5.0
260.0	8.0
261.0	13.0
262.0	13.0
263.0	14.0
264.0	8.0
265.0	5.0
266.0	9.0
267.0	11.0
268.0	17.0
269.0	15.0
270.0	17.0
271.0	15.0
272.0	6.0
273.0	12.0
274.0	15.0
275.0	9.0
276.0	18.0
277.0	15.0
278.0	24.0
279.0	20.0
280.0	20.0
281.0	18.0
282.0	18.0
283.0	23.0
284.0	19.0
285.0	10.0
286.0	20.0
287.0	14.0
288.0	14.0
289.0	17.0
290.0	19.0
291.0	16.0
292.0	24.0
293.0	26.0
294.0	31.0
295.0	22.0
296.0	25.0
297.0	24.0
298.0	23.0
299.0	11.0
300.0	21.0
301.0	27.0
302.0	26.0
303.0	30.0
304.0	31.0
305.0	27.0
306.0	17.0
307.0	24.0
308.0	22.0
309.0	28.0
310.0	24.0
311.0	19.0
312.0	27.0
313.0	19.0
314.0	33.0
315.0	27.0
316.0	25.0
317.0	24.0
318.0	29.0
319.0	24.0
320.0	22.0
321.0	28.0
322.0	36.0
323.0	39.0
324.0	37.0
325.0	34.0
326.0	38.0
327.0	30.0
328.0	35.0
329.0	24.0
330.0	23.0
331.0	21.0
332.0	23.0
333.0	33.0
334.0	28.0
335.0	28.0
336.0	34.0
337.0	21.0
338.0	26.0
339.0	27.0
340.0	24.0
341.0	26.0
342.0	17.0
343.0	31.0
344.0	12.0
345.0	14.0
346.0	21.0
347.0	23.0
348.0	20.0
349.0	13.0
350.0	24.0
351.0	20.0
352.0	14.0
353.0	25.0
354.0	34.0
355.0	22.0
356.0	28.0
357.0	29.0
358.0	20.0
359.0	35.0
360.0	34.0
361.0	25.0
362.0	34.0
363.0	45.0
364.0	29.0
365.0	26.0
366.0	15.0
367.0	30.0
368.0	26.0
369.0	29.0
370.0	26.0
371.0	21.0
372.0	32.0
373.0	27.0
374.0	31.0
375.0	23.0
376.0	33.0
377.0	38.0
378.0	32.0
379.0	36.0
380.0	37.0
381.0	38.0
382.0	40.0
383.0	22.0
384.0	34.0
385.0	28.0
386.0	26.0
387.0	31.0
388.0	29.0
389.0	49.0
390.0	30.0
391.0	39.0
392.0	41.0
393.0	37.0
394.0	34.0
395.0	43.0
396.0	24.0
397.0	35.0
398.0	38.0
399.0	31.0
400.0	37.0
401.0	26.0
402.0	32.0
403.0	25.0
404.0	23.0
405.0	29.0
406.0	22.0
407.0	21.0
408.0	18.0
409.0	15.0
410.0	23.0
411.0	25.0
412.0	27.0
413.0	33.0
414.0	29.0
415.0	25.0
416.0	11.0
417.0	24.0
418.0	26.0
419.0	22.0
420.0	17.0
421.0	24.0
422.0	18.0
423.0	10.0
424.0	16.0
425.0	24.0
426.0	20.0
427.0	25.0
428.0	15.0
429.0	15.0
430.0	18.0
431.0	17.0
432.0	18.0
433.0	25.0
434.0	22.0
435.0	17.0
436.0	16.0
437.0	19.0
438.0	20.0
439.0	19.0
440.0	14.0
441.0	18.0
442.0	28.0
443.0	19.0
444.0	16.0
445.0	19.0
446.0	25.0
447.0	27.0
448.0	30.0
449.0	30.0
450.0	26.0
451.0	27.0
452.0	15.0
453.0	22.0
454.0	26.0
455.0	16.0
456.0	17.0
457.0	19.0
458.0	18.0
459.0	10.0
460.0	20.0
461.0	17.0
462.0	11.0
463.0	14.0
464.0	6.0
465.0	7.0
466.0	7.0
467.0	13.0
468.0	7.0
469.0	8.0
470.0	12.0
471.0	16.0
472.0	20.0
473.0	7.0
474.0	23.0
475.0	14.0
476.0	13.0
477.0	11.0
478.0	11.0
479.0	14.0
480.0	18.0
481.0	9.0
482.0	11.0
483.0	8.0
484.0	4.0
485.0	10.0
486.0	16.0
487.0	16.0
488.0	8.0
489.0	9.0
490.0	9.0
491.0	14.0
492.0	13.0
493.0	6.0
494.0	9.0
495.0	7.0
496.0	6.0
497.0	9.0
498.0	6.0
499.0	9.0
500.0	5.0
501.0	6.0
502.0	7.0
503.0	3.0
504.0	5.0
505.0	4.0
506.0	4.0
507.0	9.0
508.0	4.0
509.0	4.0
510.0	5.0
511.0	6.0
512.0	13.0
513.0	6.0
514.0	6.0
515.0	7.0
516.0	7.0
517.0	5.0
518.0	4.0
519.0	5.0
520.0	9.0
521.0	4.0
522.0	4.0
523.0	9.0
524.0	8.0
525.0	16.0
526.0	11.0
527.0	17.0
528.0	6.0
529.0	11.0
530.0	8.0
531.0	15.0
532.0	6.0
533.0	6.0
534.0	6.0
535.0	2.0
536.0	6.0
537.0	10.0
538.0	6.0
539.0	8.0
540.0	5.0
541.0	6.0
542.0	1.0
543.0	9.0
544.0	7.0
545.0	8.0
546.0	6.0
547.0	6.0
548.0	10.0
549.0	12.0
550.0	7.0
551.0	4.0
552.0	9.0
554.0	4.0
555.0	6.0
556.0	9.0
