#Duplication rate	Coverage
1.0	4762.0
2.0	2473.0
3.0	1460.0
4.0	1006.0
5.0	745.0
6.0	532.0
7.0	421.0
8.0	336.0
9.0	279.0
10.0	239.0
11.0	179.0
12.0	179.0
13.0	143.0
14.0	142.0
15.0	129.0
16.0	105.0
17.0	85.0
18.0	92.0
19.0	70.0
20.0	76.0
21.0	76.0
22.0	51.0
23.0	51.0
24.0	40.0
25.0	39.0
26.0	38.0
27.0	29.0
28.0	42.0
29.0	31.0
30.0	24.0
31.0	29.0
32.0	17.0
33.0	24.0
34.0	24.0
35.0	15.0
36.0	19.0
37.0	15.0
38.0	21.0
39.0	23.0
40.0	9.0
41.0	10.0
42.0	16.0
43.0	20.0
44.0	21.0
45.0	8.0
46.0	10.0
47.0	9.0
48.0	5.0
49.0	8.0
50.0	476.0
