#Duplication rate	Coverage
1.0	1125.0
2.0	824.0
3.0	642.0
4.0	598.0
5.0	537.0
6.0	444.0
7.0	441.0
8.0	339.0
9.0	382.0
10.0	309.0
11.0	322.0
12.0	264.0
13.0	325.0
14.0	262.0
15.0	232.0
16.0	249.0
17.0	227.0
18.0	193.0
19.0	229.0
20.0	213.0
21.0	202.0
22.0	171.0
23.0	154.0
24.0	156.0
25.0	160.0
26.0	207.0
27.0	173.0
28.0	149.0
29.0	142.0
30.0	154.0
31.0	134.0
32.0	127.0
33.0	148.0
34.0	124.0
35.0	103.0
36.0	119.0
37.0	125.0
38.0	130.0
39.0	115.0
40.0	121.0
41.0	119.0
42.0	104.0
43.0	85.0
44.0	98.0
45.0	113.0
46.0	95.0
47.0	104.0
48.0	97.0
49.0	92.0
50.0	14921.0
