#Duplication rate	Coverage
1.0	3173.0
2.0	1856.0
3.0	1183.0
4.0	901.0
5.0	622.0
6.0	543.0
7.0	481.0
8.0	388.0
9.0	332.0
10.0	332.0
11.0	274.0
12.0	270.0
13.0	229.0
14.0	204.0
15.0	222.0
16.0	161.0
17.0	142.0
18.0	161.0
19.0	147.0
20.0	135.0
21.0	121.0
22.0	142.0
23.0	118.0
24.0	106.0
25.0	101.0
26.0	94.0
27.0	85.0
28.0	88.0
29.0	93.0
30.0	79.0
31.0	70.0
32.0	72.0
33.0	75.0
34.0	73.0
35.0	50.0
36.0	63.0
37.0	62.0
38.0	60.0
39.0	47.0
40.0	48.0
41.0	38.0
42.0	41.0
43.0	43.0
44.0	46.0
45.0	45.0
46.0	37.0
47.0	30.0
48.0	27.0
49.0	28.0
50.0	758.0
