#Insert size (bp)	insert size
36.0	114.0
37.0	79.0
38.0	71.0
39.0	101.0
40.0	118.0
41.0	112.0
42.0	91.0
43.0	110.0
44.0	102.0
45.0	100.0
46.0	99.0
47.0	87.0
48.0	62.0
49.0	58.0
50.0	60.0
51.0	91.0
52.0	81.0
53.0	95.0
54.0	87.0
55.0	81.0
56.0	78.0
57.0	71.0
58.0	44.0
59.0	59.0
60.0	62.0
61.0	55.0
62.0	57.0
63.0	54.0
64.0	63.0
65.0	69.0
66.0	54.0
67.0	47.0
68.0	39.0
69.0	29.0
70.0	35.0
71.0	45.0
72.0	34.0
73.0	39.0
74.0	30.0
75.0	33.0
76.0	27.0
77.0	21.0
78.0	12.0
79.0	6.0
80.0	11.0
81.0	15.0
82.0	12.0
83.0	9.0
84.0	8.0
85.0	13.0
86.0	12.0
87.0	8.0
88.0	7.0
89.0	7.0
90.0	6.0
91.0	9.0
92.0	8.0
93.0	10.0
94.0	12.0
95.0	9.0
96.0	6.0
97.0	3.0
98.0	8.0
99.0	7.0
100.0	8.0
101.0	6.0
102.0	5.0
103.0	9.0
104.0	8.0
105.0	13.0
106.0	14.0
107.0	11.0
108.0	13.0
109.0	17.0
110.0	14.0
111.0	6.0
112.0	11.0
113.0	9.0
114.0	13.0
115.0	16.0
116.0	14.0
117.0	9.0
118.0	16.0
119.0	10.0
120.0	10.0
121.0	19.0
122.0	15.0
123.0	16.0
124.0	11.0
125.0	20.0
126.0	12.0
127.0	6.0
128.0	14.0
129.0	19.0
130.0	12.0
131.0	14.0
132.0	20.0
133.0	15.0
134.0	20.0
135.0	17.0
136.0	12.0
137.0	16.0
138.0	14.0
139.0	19.0
140.0	20.0
141.0	13.0
142.0	11.0
143.0	22.0
144.0	157.0
145.0	154.0
146.0	181.0
147.0	172.0
148.0	207.0
149.0	187.0
150.0	445.0
151.0	5744.0
152.0	7937.0
153.0	8183.0
154.0	8014.0
155.0	8058.0
156.0	8134.0
157.0	8337.0
158.0	8211.0
159.0	4518.0
160.0	4298.0
161.0	4278.0
162.0	4159.0
163.0	4039.0
164.0	3985.0
165.0	4097.0
166.0	4136.0
167.0	4202.0
168.0	4252.0
169.0	4187.0
170.0	4130.0
171.0	3982.0
172.0	3896.0
173.0	3886.0
174.0	3740.0
175.0	3801.0
176.0	3819.0
177.0	3885.0
178.0	3879.0
179.0	3882.0
180.0	3899.0
181.0	3782.0
182.0	3686.0
183.0	3591.0
184.0	3523.0
185.0	3526.0
186.0	3542.0
187.0	3568.0
188.0	3603.0
189.0	3570.0
190.0	3544.0
191.0	3594.0
192.0	3529.0
193.0	3424.0
194.0	3266.0
195.0	3234.0
196.0	3310.0
197.0	3250.0
198.0	3335.0
199.0	3337.0
200.0	3242.0
201.0	3289.0
202.0	3226.0
203.0	3151.0
204.0	3113.0
205.0	3075.0
206.0	3029.0
207.0	2986.0
208.0	3068.0
209.0	3094.0
210.0	2967.0
211.0	3029.0
212.0	2926.0
213.0	2970.0
214.0	2903.0
215.0	2828.0
216.0	2781.0
217.0	2815.0
218.0	2770.0
