#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	7.068836328163657E-6
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	7.068836328163657E-6
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	7.068836328163657E-6
19.0	7.068836328163657E-6
20.0	0.0
21.0	7.068836328163657E-6
22.0	7.068836328163657E-6
23.0	1.4137672656327315E-5
24.0	7.068836328163657E-6
25.0	2.8275345312654633E-5
26.0	6.715394511755475E-4
27.0	0.0034990739824410106
28.0	0.0035556246730663204
29.0	0.005944891351985636
30.0	0.012186673829754146
31.0	0.015332305995786973
32.0	0.021962874471604485
33.0	0.03530883745917747
34.0	0.05498847779678509
35.0	0.06915442579842505
36.0	0.09029024641963439
37.0	0.10191141334313546
38.0	0.0883816606110302
39.0	0.08001215839848444
40.0	0.07003096150311736
41.0	0.0652948411632477
42.0	0.054536072271782615
43.0	0.040030820126390795
44.0	0.029788076286881654
45.0	0.025638669362249587
46.0	0.024776271330213616
47.0	0.023426123591534363
48.0	0.022931305048562906
49.0	0.015226273450864518
50.0	0.014830418616487354
51.0	0.013211655097337877
52.0	0.008906733773486209
53.0	0.0055207611722958155
54.0	0.002007549517198479
55.0	5.160250519559471E-4
56.0	7.068836328163657E-6
57.0	0.0
58.0	7.068836328163657E-6
59.0	0.0
60.0	7.068836328163657E-6
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.4137672656327315E-5
