#Duplication rate	Coverage
1.0	4656.0
2.0	2382.0
3.0	1538.0
4.0	1029.0
5.0	751.0
6.0	592.0
7.0	508.0
8.0	382.0
9.0	337.0
10.0	272.0
11.0	235.0
12.0	210.0
13.0	197.0
14.0	175.0
15.0	149.0
16.0	133.0
17.0	139.0
18.0	90.0
19.0	92.0
20.0	83.0
21.0	80.0
22.0	71.0
23.0	60.0
24.0	59.0
25.0	48.0
26.0	56.0
27.0	46.0
28.0	34.0
29.0	39.0
30.0	42.0
31.0	37.0
32.0	23.0
33.0	30.0
34.0	36.0
35.0	23.0
36.0	26.0
37.0	19.0
38.0	26.0
39.0	20.0
40.0	20.0
41.0	21.0
42.0	13.0
43.0	18.0
44.0	15.0
45.0	13.0
46.0	17.0
47.0	15.0
48.0	10.0
49.0	12.0
50.0	294.0
