#Duplication rate	Coverage
1.0	506.0
2.0	483.0
3.0	454.0
4.0	487.0
5.0	378.0
6.0	357.0
7.0	353.0
8.0	357.0
9.0	290.0
10.0	313.0
11.0	331.0
12.0	279.0
13.0	242.0
14.0	275.0
15.0	256.0
16.0	270.0
17.0	247.0
18.0	251.0
19.0	231.0
20.0	225.0
21.0	209.0
22.0	201.0
23.0	180.0
24.0	184.0
25.0	184.0
26.0	193.0
27.0	170.0
28.0	180.0
29.0	158.0
30.0	178.0
31.0	118.0
32.0	139.0
33.0	157.0
34.0	146.0
35.0	155.0
36.0	143.0
37.0	147.0
38.0	143.0
39.0	130.0
40.0	137.0
41.0	128.0
42.0	112.0
43.0	130.0
44.0	122.0
45.0	124.0
46.0	110.0
47.0	124.0
48.0	105.0
49.0	112.0
50.0	18265.0
