#Duplication rate	Coverage
1.0	4146.0
2.0	2502.0
3.0	1594.0
4.0	1228.0
5.0	933.0
6.0	783.0
7.0	646.0
8.0	522.0
9.0	485.0
10.0	417.0
11.0	346.0
12.0	316.0
13.0	274.0
14.0	274.0
15.0	224.0
16.0	218.0
17.0	190.0
18.0	176.0
19.0	143.0
20.0	152.0
21.0	136.0
22.0	119.0
23.0	123.0
24.0	101.0
25.0	89.0
26.0	94.0
27.0	87.0
28.0	70.0
29.0	55.0
30.0	70.0
31.0	65.0
32.0	58.0
33.0	64.0
34.0	49.0
35.0	35.0
36.0	48.0
37.0	39.0
38.0	36.0
39.0	41.0
40.0	38.0
41.0	39.0
42.0	33.0
43.0	27.0
44.0	21.0
45.0	34.0
46.0	34.0
47.0	30.0
48.0	30.0
49.0	26.0
50.0	361.0
