#Duplication rate	Coverage
1.0	4169.0
2.0	2637.0
3.0	1856.0
4.0	1449.0
5.0	1102.0
6.0	944.0
7.0	800.0
8.0	720.0
9.0	578.0
10.0	530.0
11.0	469.0
12.0	429.0
13.0	353.0
14.0	335.0
15.0	334.0
16.0	277.0
17.0	234.0
18.0	231.0
19.0	230.0
20.0	226.0
21.0	178.0
22.0	186.0
23.0	165.0
24.0	132.0
25.0	153.0
26.0	146.0
27.0	123.0
28.0	122.0
29.0	111.0
30.0	115.0
31.0	103.0
32.0	98.0
33.0	86.0
34.0	84.0
35.0	82.0
36.0	68.0
37.0	60.0
38.0	62.0
39.0	49.0
40.0	58.0
41.0	53.0
42.0	46.0
43.0	51.0
44.0	45.0
45.0	50.0
46.0	38.0
47.0	37.0
48.0	32.0
49.0	37.0
50.0	790.0
