#Duplication rate	Coverage
1.0	3391.0
2.0	2435.0
3.0	1791.0
4.0	1415.0
5.0	1194.0
6.0	1022.0
7.0	819.0
8.0	737.0
9.0	658.0
10.0	566.0
11.0	533.0
12.0	480.0
13.0	424.0
14.0	398.0
15.0	353.0
16.0	310.0
17.0	323.0
18.0	311.0
19.0	291.0
20.0	259.0
21.0	254.0
22.0	253.0
23.0	220.0
24.0	200.0
25.0	210.0
26.0	202.0
27.0	212.0
28.0	172.0
29.0	132.0
30.0	158.0
31.0	150.0
32.0	151.0
33.0	125.0
34.0	144.0
35.0	114.0
36.0	121.0
37.0	106.0
38.0	108.0
39.0	96.0
40.0	98.0
41.0	95.0
42.0	81.0
43.0	88.0
44.0	70.0
45.0	70.0
46.0	73.0
47.0	68.0
48.0	63.0
49.0	65.0
50.0	1714.0
