#Coverage (X)	Coverage
1.0	99.9899675617831
2.0	99.9632143932047
3.0	99.9598702471324
4.0	99.9531819549878
5.0	99.94983780891549
6.0	99.9464936628432
7.0	99.94314951677089
8.0	99.93311707855399
9.0	99.93311707855399
10.0	99.9297729324817
11.0	99.9297729324817
12.0	99.9297729324817
13.0	99.9297729324817
14.0	99.9297729324817
15.0	99.9230846403371
16.0	99.91974049426479
17.0	99.91974049426479
18.0	99.91639634819249
19.0	99.91639634819249
20.0	99.91639634819249
21.0	99.90636390997558
22.0	99.90636390997558
23.0	99.90636390997558
24.0	99.90301976390329
25.0	99.90301976390329
26.0	99.90301976390329
27.0	99.90301976390329
28.0	99.90301976390329
29.0	99.90301976390329
30.0	99.90301976390329
31.0	99.90301976390329
32.0	99.90301976390329
33.0	99.899675617831
34.0	99.899675617831
35.0	99.899675617831
36.0	99.899675617831
37.0	99.899675617831
38.0	99.899675617831
39.0	99.899675617831
40.0	99.899675617831
41.0	99.899675617831
42.0	99.899675617831
43.0	99.899675617831
44.0	99.899675617831
45.0	99.899675617831
46.0	99.899675617831
47.0	99.899675617831
48.0	99.899675617831
49.0	99.899675617831
50.0	99.899675617831
51.0	99.899675617831
