#Duplication rate	Coverage
1.0	1208.0
2.0	1135.0
3.0	943.0
4.0	863.0
5.0	802.0
6.0	735.0
7.0	712.0
8.0	640.0
9.0	613.0
10.0	632.0
11.0	594.0
12.0	532.0
13.0	546.0
14.0	509.0
15.0	511.0
16.0	490.0
17.0	508.0
18.0	423.0
19.0	449.0
20.0	424.0
21.0	385.0
22.0	402.0
23.0	360.0
24.0	345.0
25.0	320.0
26.0	295.0
27.0	288.0
28.0	283.0
29.0	272.0
30.0	258.0
31.0	224.0
32.0	234.0
33.0	212.0
34.0	205.0
35.0	203.0
36.0	190.0
37.0	214.0
38.0	173.0
39.0	190.0
40.0	190.0
41.0	181.0
42.0	176.0
43.0	191.0
44.0	183.0
45.0	170.0
46.0	168.0
47.0	127.0
48.0	145.0
49.0	143.0
50.0	8722.0
