#Coverage	Number of genomic locations
0.0	316.0
1.0	2.0
2.0	14.0
3.0	5.0
4.0	172.0
5.0	69.0
6.0	74.0
7.0	51.0
8.0	105.0
9.0	42.0
10.0	141.0
11.0	57.0
12.0	80.0
13.0	77.0
14.0	4.0
15.0	22.0
16.0	43.0
17.0	17.0
18.0	33.0
19.0	32.0
20.0	44.0
21.0	20.0
22.0	22.0
23.0	41.0
24.0	42.0
25.0	28.0
26.0	39.0
27.0	57.0
28.0	65.0
29.0	45.0
30.0	50.0
31.0	30.0
32.0	22.0
33.0	21.0
34.0	22.0
35.0	8.0
36.0	7.0
37.0	43.0
38.0	35.0
39.0	20.0
40.0	23.0
41.0	29.0
42.0	50.0
43.0	39.0
44.0	36.0
45.0	49.0
46.0	37.0
47.0	42.0
48.0	36.0
49.0	48.0
50.0	47.0
51.0	55.0
52.0	49.0
53.0	63.0
54.0	51.0
55.0	78.0
56.0	75.0
57.0	72.0
58.0	70.0
59.0	60.0
60.0	108.0
61.0	68.0
62.0	66.0
63.0	56.0
64.0	37.0
65.0	49.0
66.0	47.0
67.0	55.0
68.0	40.0
69.0	44.0
70.0	63.0
71.0	44.0
72.0	38.0
73.0	52.0
74.0	52.0
75.0	54.0
76.0	30.0
77.0	50.0
78.0	50.0
79.0	51.0
80.0	22.0
81.0	43.0
82.0	45.0
83.0	36.0
84.0	35.0
85.0	49.0
86.0	62.0
87.0	73.0
88.0	82.0
89.0	53.0
90.0	60.0
91.0	56.0
92.0	46.0
93.0	38.0
94.0	52.0
95.0	47.0
96.0	63.0
97.0	80.0
98.0	98.0
99.0	60.0
100.0	94.0
101.0	76.0
102.0	62.0
103.0	60.0
104.0	64.0
105.0	69.0
106.0	61.0
107.0	52.0
108.0	66.0
109.0	54.0
110.0	65.0
111.0	75.0
112.0	90.0
113.0	75.0
114.0	61.0
115.0	71.0
116.0	73.0
117.0	85.0
118.0	101.0
119.0	85.0
120.0	79.0
121.0	85.0
122.0	97.0
123.0	97.0
124.0	112.0
125.0	86.0
126.0	79.0
127.0	85.0
128.0	81.0
129.0	74.0
130.0	90.0
131.0	80.0
132.0	81.0
133.0	85.0
134.0	90.0
135.0	104.0
136.0	96.0
137.0	96.0
138.0	107.0
139.0	101.0
140.0	130.0
141.0	114.0
142.0	122.0
143.0	104.0
144.0	122.0
145.0	119.0
146.0	121.0
147.0	129.0
148.0	122.0
149.0	142.0
150.0	128.0
151.0	140.0
152.0	173.0
153.0	170.0
154.0	154.0
155.0	169.0
156.0	172.0
157.0	170.0
158.0	180.0
159.0	172.0
160.0	200.0
161.0	199.0
162.0	218.0
163.0	221.0
164.0	175.0
165.0	169.0
166.0	190.0
167.0	188.0
168.0	219.0
169.0	209.0
170.0	228.0
171.0	214.0
172.0	205.0
173.0	206.0
174.0	209.0
175.0	220.0
176.0	219.0
177.0	227.0
178.0	242.0
179.0	223.0
180.0	244.0
181.0	229.0
182.0	212.0
183.0	242.0
184.0	233.0
185.0	281.0
186.0	254.0
187.0	241.0
188.0	239.0
189.0	247.0
190.0	268.0
191.0	234.0
192.0	251.0
193.0	300.0
194.0	299.0
195.0	256.0
196.0	280.0
197.0	296.0
198.0	277.0
199.0	303.0
200.0	306.0
201.0	327.0
202.0	291.0
203.0	233.0
204.0	223.0
205.0	251.0
206.0	263.0
207.0	243.0
208.0	250.0
209.0	230.0
210.0	293.0
211.0	270.0
212.0	251.0
213.0	256.0
214.0	246.0
215.0	222.0
216.0	237.0
217.0	240.0
218.0	208.0
219.0	200.0
220.0	206.0
221.0	210.0
222.0	179.0
223.0	185.0
224.0	185.0
225.0	190.0
226.0	195.0
227.0	184.0
228.0	183.0
229.0	179.0
230.0	182.0
231.0	145.0
232.0	152.0
233.0	187.0
234.0	127.0
235.0	133.0
236.0	102.0
237.0	98.0
238.0	92.0
239.0	85.0
240.0	78.0
241.0	84.0
242.0	59.0
243.0	68.0
244.0	76.0
245.0	65.0
246.0	62.0
247.0	71.0
248.0	66.0
249.0	60.0
250.0	52.0
251.0	52.0
252.0	37.0
253.0	35.0
254.0	32.0
255.0	21.0
256.0	24.0
257.0	14.0
258.0	21.0
259.0	13.0
260.0	6.0
261.0	4.0
262.0	5.0
263.0	11.0
264.0	2.0
265.0	1.0
266.0	1.0
