#Duplication rate	Coverage
1.0	2656.0
2.0	2111.0
3.0	1711.0
4.0	1360.0
5.0	1093.0
6.0	929.0
7.0	785.0
8.0	633.0
9.0	551.0
10.0	543.0
11.0	479.0
12.0	414.0
13.0	417.0
14.0	369.0
15.0	373.0
16.0	318.0
17.0	329.0
18.0	290.0
19.0	277.0
20.0	295.0
21.0	239.0
22.0	282.0
23.0	281.0
24.0	233.0
25.0	217.0
26.0	203.0
27.0	231.0
28.0	205.0
29.0	192.0
30.0	211.0
31.0	201.0
32.0	172.0
33.0	170.0
34.0	181.0
35.0	148.0
36.0	155.0
37.0	170.0
38.0	156.0
39.0	164.0
40.0	136.0
41.0	153.0
42.0	135.0
43.0	144.0
44.0	153.0
45.0	126.0
46.0	134.0
47.0	120.0
48.0	118.0
49.0	123.0
50.0	6202.0
